CustomerID,CustomerName,Region,Channel,CustomerSegment,OnboardDate,CreditLimitGBP,PaymentTermsDays,SalesRepCode
2853,Fictional Outlet 02853,North,Wholesale,Small,2022-05-29,10000,60,REP054
2854,Fictional Outlet 02854,South,Traditional Trade,Large,2022-06-10,25000,45,REP055
2855,Fictional Outlet 02855,East,Ecommerce,Medium,2023-05-24,50000,30,REP056
2856,Fictional Outlet 02856,West,Traditional Trade,Large,2022-07-17,25000,60,REP057
2857,Fictional Outlet 02857,North,Wholesale,Large,2022-09-09,25000,15,REP058
2858,Fictional Outlet 02858,South,Traditional Trade,Medium,2022-04-02,25000,15,REP059
2859,Fictional Outlet 02859,East,Wholesale,Small,2023-11-14,5000,45,REP060
2860,Fictional Outlet 02860,West,Modern Trade,Medium,2023-07-07,25000,15,REP061
2861,Fictional Outlet 02861,North,Traditional Trade,Medium,2022-05-10,25000,30,REP062
2862,Fictional Outlet 02862,South,Traditional Trade,Small,2022-09-07,5000,30,REP063
2863,Fictional Outlet 02863,East,Modern Trade,Large,2022-11-21,25000,30,REP064
2864,Fictional Outlet 02864,West,Wholesale,Small,2022-08-12,5000,60,REP065
2865,Fictional Outlet 02865,North,Traditional Trade,Large,2023-01-23,25000,45,REP066
2866,Fictional Outlet 02866,South,Wholesale,Small,2022-04-01,25000,60,REP067
2867,Fictional Outlet 02867,East,Modern Trade,Small,2022-08-01,25000,45,REP068
2868,Fictional Outlet 02868,West,Traditional Trade,Large,2022-07-09,5000,30,REP069
2869,Fictional Outlet 02869,North,Traditional Trade,Medium,2023-04-09,50000,30,REP070
2870,Fictional Outlet 02870,South,Traditional Trade,Large,2023-08-10,10000,30,REP071
2871,Fictional Outlet 02871,East,Traditional Trade,Large,2023-02-09,5000,30,REP072
2872,Fictional Outlet 02872,West,Modern Trade,Medium,2022-01-07,50000,60,REP073
2873,Fictional Outlet 02873,North,Traditional Trade,Medium,2023-01-25,50000,15,REP074
2874,Fictional Outlet 02874,South,Modern Trade,Medium,2022-07-07,25000,45,REP075
2875,Fictional Outlet 02875,East,Traditional Trade,Large,2022-10-25,25000,15,REP076
2876,Fictional Outlet 02876,West,Wholesale,Large,2023-09-22,5000,15,REP077
2877,Fictional Outlet 02877,North,Modern Trade,Large,2022-07-05,50000,30,REP078
2878,Fictional Outlet 02878,South,Modern Trade,Large,2022-03-10,50000,30,REP079
2879,Fictional Outlet 02879,East,Ecommerce,Large,2023-07-08,50000,15,REP080
2880,Fictional Outlet 02880,West,Traditional Trade,Large,2023-12-29,10000,30,REP001
2881,Fictional Outlet 02881,North,Traditional Trade,Medium,2023-06-26,25000,15,REP002
2882,Fictional Outlet 02882,South,Modern Trade,Large,2022-06-08,10000,60,REP003
2883,Fictional Outlet 02883,East,Traditional Trade,Large,2022-12-30,50000,60,REP004
2884,Fictional Outlet 02884,West,Traditional Trade,Small,2022-10-06,50000,30,REP005
2885,Fictional Outlet 02885,North,Traditional Trade,Small,2022-01-05,25000,60,REP006
2886,Fictional Outlet 02886,South,Ecommerce,Medium,2022-01-02,5000,45,REP007
2887,Fictional Outlet 02887,East,Wholesale,Medium,2022-09-12,25000,30,REP008
2888,Fictional Outlet 02888,West,Traditional Trade,Medium,2023-10-03,10000,60,REP009
2889,Fictional Outlet 02889,North,Traditional Trade,Large,2023-12-20,5000,15,REP010
2890,Fictional Outlet 02890,South,Modern Trade,Large,2022-08-05,10000,30,REP011
2891,Fictional Outlet 02891,East,Traditional Trade,Medium,2022-04-30,5000,30,REP012
2892,Fictional Outlet 02892,West,Modern Trade,Small,2022-08-12,25000,15,REP013
2893,Fictional Outlet 02893,North,Modern Trade,Medium,2022-11-20,5000,45,REP014
2894,Fictional Outlet 02894,South,Ecommerce,Large,2023-05-16,25000,60,REP015
2895,Fictional Outlet 02895,East,Traditional Trade,Medium,2022-10-31,10000,30,REP016
2896,Fictional Outlet 02896,West,Ecommerce,Medium,2023-04-23,10000,15,REP017
2897,Fictional Outlet 02897,North,Modern Trade,Small,2022-04-28,5000,60,REP018
2898,Fictional Outlet 02898,South,Traditional Trade,Large,2023-06-14,50000,15,REP019
2899,Fictional Outlet 02899,East,Wholesale,Medium,2022-10-08,5000,30,REP020
2900,Fictional Outlet 02900,West,Modern Trade,Small,2023-01-30,50000,30,REP021
2901,Fictional Outlet 02901,North,Wholesale,Large,2023-04-17,25000,60,REP022
2902,Fictional Outlet 02902,South,Modern Trade,Medium,2022-08-29,50000,15,REP023
2903,Fictional Outlet 02903,East,Modern Trade,Medium,2023-06-05,25000,15,REP024
2904,Fictional Outlet 02904,West,Ecommerce,Large,2023-04-22,10000,45,REP025
2905,Fictional Outlet 02905,North,Modern Trade,Medium,2022-01-30,25000,60,REP026
2906,Fictional Outlet 02906,South,Wholesale,Large,2022-11-07,5000,15,REP027
2907,Fictional Outlet 02907,East,Traditional Trade,Small,2023-09-11,10000,15,REP028
2908,Fictional Outlet 02908,West,Wholesale,Large,2022-02-05,10000,60,REP029
2909,Fictional Outlet 02909,North,Wholesale,Small,2022-06-09,5000,45,REP030
2910,Fictional Outlet 02910,South, TRADITIONAL TRADE ,Small,2023-09-09,50000,60,REP031
2911,Fictional Outlet 02911,East,Modern Trade,Small,2023-01-02,50000,30,REP032
2912,Fictional Outlet 02912,West,Traditional Trade,Medium,2023-05-13,50000,60,REP033
2913,Fictional Outlet 02913,North,Traditional Trade,Small,2022-08-25,50000,45,REP034
2914,Fictional Outlet 02914,South,Modern Trade,Small,2022-05-15,5000,15,REP035
2915,Fictional Outlet 02915,East,Traditional Trade,Large,2022-02-09,5000,30,REP036
2916,Fictional Outlet 02916,West,Traditional Trade,Large,2022-07-28,50000,15,REP037
2917,Fictional Outlet 02917,North,Traditional Trade,Medium,2023-03-27,5000,60,REP038
2918,Fictional Outlet 02918,South,Modern Trade,Large,2023-05-21,10000,30,REP039
2919,Fictional Outlet 02919,East,Modern Trade,Medium,2023-04-10,25000,60,REP040
2920,Fictional Outlet 02920,West,Traditional Trade,Medium,2022-04-18,10000,30,REP041
2921,Fictional Outlet 02921,North,Wholesale,Large,2022-08-11,50000,60,REP042
2922,Fictional Outlet 02922,South,Modern Trade,Medium,2023-11-24,50000,45,REP043
2923,Fictional Outlet 02923,East,Traditional Trade,Large,2023-06-21,10000,60,REP044
2924,Fictional Outlet 02924,West,Wholesale,Small,2022-11-04,50000,30,REP045
2925,Fictional Outlet 02925,North,Traditional Trade,Medium,2022-03-11,10000,45,REP046
2926,Fictional Outlet 02926,South,Modern Trade,Medium,2023-02-10,25000,45,REP047
2927,Fictional Outlet 02927,East,Wholesale,Large,2023-09-06,5000,15,REP048
2928,Fictional Outlet 02928,West,Modern Trade,Small,2022-11-27,10000,45,REP049
2929,Fictional Outlet 02929,North,Ecommerce,Small,2023-05-28,50000,45,REP050
2930,Fictional Outlet 02930,South,Traditional Trade,Large,2022-05-04,50000,45,REP051
2931,Fictional Outlet 02931,East,Wholesale,Small,2022-04-30,25000,60,REP052
2932,Fictional Outlet 02932,West,Traditional Trade,Medium,2023-03-18,10000,30,REP053
2933,Fictional Outlet 02933,North,Traditional Trade,Medium,2023-05-29,50000,30,REP054
2934,Fictional Outlet 02934,South,Modern Trade,Medium,2022-06-25,50000,45,REP055
2935,Fictional Outlet 02935,East,Traditional Trade,Medium,2022-09-28,10000,30,REP056
2936,Fictional Outlet 02936,West,Traditional Trade,Medium,2022-03-19,25000,45,REP057
2937,Fictional Outlet 02937,North,Wholesale,Medium,2022-04-20,25000,30,REP058
2938,Fictional Outlet 02938,South,Wholesale,Small,2023-09-10,25000,15,
2939,Fictional Outlet 02939,East,Modern Trade,Medium,2022-03-30,50000,15,REP060
2940,Fictional Outlet 02940,West,Traditional Trade,Large,2023-08-06,50000,45,REP061
2941,Fictional Outlet 02941,North,Traditional Trade,Large,2023-10-02,25000,60,REP062
2942,Fictional Outlet 02942,South,Traditional Trade,Medium,2023-09-01,25000,45,REP063
2943,Fictional Outlet 02943,East,Ecommerce,Medium,2023-04-09,5000,45,REP064
2944,Fictional Outlet 02944,West,Traditional Trade,Medium,2023-09-10,5000,60,REP065
2945,Fictional Outlet 02945,North,Traditional Trade,Medium,2023-03-17,5000,60,REP066
2946,Fictional Outlet 02946,South,Modern Trade,Medium,2023-08-22,50000,30,REP067
2947,Fictional Outlet 02947,East,Traditional Trade,Small,2022-01-15,5000,60,REP068
2948,Fictional Outlet 02948,West,Modern Trade,Medium,2022-05-07,25000,45,REP069
2949,Fictional Outlet 02949,North,Wholesale,Medium,2023-08-04,10000,60,REP070
2950,Fictional Outlet 02950,South,Traditional Trade,Small,2023-04-19,50000,30,REP071
2951,Fictional Outlet 02951,East,Modern Trade,Small,2022-05-04,5000,30,REP072
2952,Fictional Outlet 02952,West,Ecommerce,Medium,2023-11-06,10000,15,REP073
2953,Fictional Outlet 02953,North,Traditional Trade,Large,2023-06-02,50000,60,REP074
2954,Fictional Outlet 02954,South,Traditional Trade,Medium,2022-01-07,25000,45,REP075
2955,Fictional Outlet 02955,East,Ecommerce,Medium,2023-06-14,5000,60,REP076
2956,Fictional Outlet 02956,West,Traditional Trade,Large,2022-06-22,5000,45,REP077
2957,Fictional Outlet 02957,North,Traditional Trade,Large,2022-12-05,10000,15,REP078
2958,Fictional Outlet 02958,South,Traditional Trade,Small,2022-09-15,25000,15,REP079
2959,Fictional Outlet 02959,East,Traditional Trade,Small,2023-12-06,10000,15,REP080
2960,Fictional Outlet 02960,West,Traditional Trade,Medium,2023-06-14,25000,45,REP001
2961,Fictional Outlet 02961,North,Modern Trade,Medium,2022-12-13,5000,45,REP002
2962,Fictional Outlet 02962,South,Wholesale,Small,2022-08-31,5000,30,REP003
2963,Fictional Outlet 02963,East,Modern Trade,Medium,2022-03-09,5000,15,REP004
2964,Fictional Outlet 02964,West,Wholesale,Medium,2022-09-30,25000,60,REP005
2965,Fictional Outlet 02965,North,Wholesale,Medium,2022-04-05,5000,45,REP006
2966,Fictional Outlet 02966,South,Traditional Trade,Medium,2023-05-23,5000,15,REP007
2967,Fictional Outlet 02967,East,Traditional Trade,Small,2023-10-09,10000,60,REP008
2968,Fictional Outlet 02968,West,Traditional Trade,Medium,2023-09-18,25000,60,REP009
2969,Fictional Outlet 02969,North,Traditional Trade,Large,2022-04-24,50000,45,REP010
2970,Fictional Outlet 02970,South,Traditional Trade,Small,2022-07-15,50000,15,REP011
2971,Fictional Outlet 02971,East,Traditional Trade,Medium,2022-11-15,25000,60,REP012
2972,Fictional Outlet 02972,West,Modern Trade,Medium,2023-12-28,10000,45,REP013
2973,Fictional Outlet 02973,North,Ecommerce,Small,2022-09-30,5000,60,REP014
2974,Fictional Outlet 02974,South,Traditional Trade,Medium,2022-08-24,25000,45,REP015
2975,Fictional Outlet 02975,East,Traditional Trade,Small,2023-06-23,25000,60,REP016
2976,Fictional Outlet 02976,West,Traditional Trade,Small,2023-04-15,10000,30,REP017
2977,Fictional Outlet 02977,North,Ecommerce,Medium,2023-06-03,25000,45,REP018
2978,Fictional Outlet 02978,South,Traditional Trade,Small,2023-01-07,25000,60,REP019
2979,Fictional Outlet 02979,East,Traditional Trade,Medium,2022-02-22,25000,15,REP020
2980,Fictional Outlet 02980,West,Modern Trade,Medium,2022-07-23,5000,60,REP021
2981,Fictional Outlet 02981,North,Traditional Trade,Small,2023-09-28,5000,60,REP022
2982,Fictional Outlet 02982,South,Modern Trade,Medium,2023-03-24,25000,45,REP023
2983,Fictional Outlet 02983,East,Traditional Trade,Small,2023-12-01,5000,45,REP024
2984,Fictional Outlet 02984,West,Traditional Trade,Medium,2023-05-30,5000,30,REP025
2985,Fictional Outlet 02985,North,Traditional Trade,Medium,2022-12-12,5000,45,REP026
2986,Fictional Outlet 02986,South,Modern Trade,Medium,2022-09-01,5000,60,REP027
2987,Fictional Outlet 02987,East,Modern Trade,Large,2022-04-18,25000,60,REP028
2988,Fictional Outlet 02988,West,Traditional Trade,Small,2023-10-04,50000,30,REP029
2989,Fictional Outlet 02989,North,Ecommerce,Large,2023-01-01,25000,60,REP030
2990,Fictional Outlet 02990,South,Traditional Trade,Small,2023-06-17,25000,30,REP031
2991,Fictional Outlet 02991,East,Traditional Trade,Small,2023-01-06,50000,15,REP032
2992,Fictional Outlet 02992,West,Modern Trade,Small,2022-04-18,50000,30,REP033
2993,Fictional Outlet 02993,North,Traditional Trade,Medium,2022-11-07,50000,15,REP034
2994,Fictional Outlet 02994,South,Traditional Trade,Small,2022-09-12,5000,60,REP035
2995,Fictional Outlet 02995,East,Traditional Trade,Medium,2023-12-07,5000,15,REP036
2996,Fictional Outlet 02996,West,Traditional Trade,Small,2023-08-18,50000,30,REP037
2997,Fictional Outlet 02997,North,Traditional Trade,Small,2023-02-15,5000,15,REP038
2998,Fictional Outlet 02998,South,Ecommerce,Medium,2023-04-07,25000,15,REP039
2999,Fictional Outlet 02999,East,Traditional Trade,Medium,2023-12-22,50000,15,REP040
3000,Fictional Outlet 03000,West,Traditional Trade,Small,2023-06-09,5000,15,REP041
3001,Fictional Outlet 03001,North,Traditional Trade,Medium,2022-03-28,5000,15,REP042
3002,Fictional Outlet 03002,South,Modern Trade,Large,2023-01-04,50000,15,REP043
3003,Fictional Outlet 03003,East,Traditional Trade,Small,2023-02-07,5000,60,REP044
3004,Fictional Outlet 03004,West,Wholesale,Large,2023-01-16,10000,15,REP045
3005,Fictional Outlet 03005,North,Modern Trade,Large,2022-06-24,10000,30,REP046
3006,Fictional Outlet 03006,South,Ecommerce,Medium,2022-03-14,25000,60,REP047
3007,Fictional Outlet 03007,East, WHOLESALE ,Small,2022-01-30,5000,60,REP048
3008,Fictional Outlet 03008,West,Traditional Trade,Medium,2023-01-14,25000,15,REP049
3009,Fictional Outlet 03009,North,Ecommerce,Large,2023-04-28,25000,60,REP050
3010,Fictional Outlet 03010,South,Wholesale,Large,2022-08-10,50000,30,REP051
3011,Fictional Outlet 03011,East,Traditional Trade,Medium,2023-07-27,50000,30,REP052
3012,Fictional Outlet 03012,West,Ecommerce,Small,2022-08-15,10000,15,REP053
3013,Fictional Outlet 03013,North,Traditional Trade,Large,2023-03-07,5000,15,REP054
3014,Fictional Outlet 03014,South,Traditional Trade,Medium,2023-05-26,50000,30,REP055
3015,Fictional Outlet 03015,East,Traditional Trade,Small,2022-12-15,25000,60,REP056
3016,Fictional Outlet 03016,West,Modern Trade,Large,2022-12-29,25000,60,REP057
3017,Fictional Outlet 03017,North,Modern Trade,Large,2022-10-07,5000,45,REP058
3018,Fictional Outlet 03018,South,Traditional Trade,Large,2022-08-17,5000,30,REP059
3019,Fictional Outlet 03019,East,Traditional Trade,Large,2022-09-15,10000,45,REP060
3020,Fictional Outlet 03020,West,Traditional Trade,Medium,2023-03-07,50000,15,REP061
3021,Fictional Outlet 03021,North,Wholesale,Large,2023-10-31,5000,60,REP062
3022,Fictional Outlet 03022,South,Ecommerce,Large,2023-06-20,25000,15,REP063
3023,Fictional Outlet 03023,East,Traditional Trade,Small,2022-03-23,25000,60,REP064
3024,Fictional Outlet 03024,West,Traditional Trade,Medium,2022-09-07,5000,60,REP065
3025,Fictional Outlet 03025,North,Traditional Trade,Small,2023-12-26,25000,60,REP066
3026,Fictional Outlet 03026,South,Modern Trade,Medium,2023-11-05,5000,30,REP067
3027,Fictional Outlet 03027,East,Modern Trade,Large,2022-10-29,10000,45,REP068
3028,Fictional Outlet 03028,West,Traditional Trade,Large,2022-10-02,10000,15,REP069
3029,Fictional Outlet 03029,North,Traditional Trade,Small,2022-11-12,50000,30,REP070
3030,Fictional Outlet 03030,South,Traditional Trade,Small,2023-05-02,50000,45,REP071
3031,Fictional Outlet 03031,East,Traditional Trade,Large,2022-08-15,25000,45,REP072
3032,Fictional Outlet 03032,West,Traditional Trade,Medium,2022-01-22,50000,45,REP073
3033,Fictional Outlet 03033,North,Traditional Trade,Small,2023-12-31,10000,45,REP074
3034,Fictional Outlet 03034,South,Traditional Trade,Small,2023-09-17,5000,60,REP075
3035,Fictional Outlet 03035,East,Wholesale,Medium,2023-07-16,50000,60,REP076
3036,Fictional Outlet 03036,West,Traditional Trade,Large,2023-05-15,10000,60,REP077
3037,Fictional Outlet 03037,North,Traditional Trade,Medium,2022-10-03,10000,15,REP078
3038,Fictional Outlet 03038,South,Traditional Trade,Medium,2023-12-22,5000,45,REP079
3039,Fictional Outlet 03039,East,Traditional Trade,Medium,2022-11-22,50000,30,REP080
3040,Fictional Outlet 03040,West,Traditional Trade,Large,2023-05-20,25000,60,REP001
3041,Fictional Outlet 03041,North,Traditional Trade,Small,2023-05-13,50000,30,REP002
3042,Fictional Outlet 03042,South,Wholesale,Large,2022-09-27,5000,15,REP003
3043,Fictional Outlet 03043,East,Traditional Trade,Large,2023-11-13,5000,45,REP004
3044,Fictional Outlet 03044,West,Traditional Trade,Small,2023-11-23,5000,30,REP005
3045,Fictional Outlet 03045,North,Traditional Trade,Medium,2022-07-09,25000,15,REP006
3046,Fictional Outlet 03046,South,Traditional Trade,Large,2023-02-21,10000,60,REP007
3047,Fictional Outlet 03047,East,Traditional Trade,Small,2023-02-21,10000,45,REP008
3048,Fictional Outlet 03048,West,Traditional Trade,Small,2022-08-17,10000,15,REP009
3049,Fictional Outlet 03049,North,Traditional Trade,Small,2022-03-25,50000,45,REP010
3050,Fictional Outlet 03050,South,Traditional Trade,Large,2023-10-07,5000,15,REP011
3051,Fictional Outlet 03051,East,Traditional Trade,Medium,2022-11-08,5000,15,
3052,Fictional Outlet 03052,West,Traditional Trade,Small,2022-07-29,5000,60,REP013
3053,Fictional Outlet 03053,North,Traditional Trade,Large,2023-08-21,25000,45,REP014
3054,Fictional Outlet 03054,South,Traditional Trade,Medium,2023-11-18,50000,15,REP015
3055,Fictional Outlet 03055,East,Traditional Trade,Large,2022-07-11,50000,45,REP016
3056,Fictional Outlet 03056,West,Traditional Trade,Medium,2023-05-13,50000,15,REP017
3057,Fictional Outlet 03057,North,Traditional Trade,Small,2023-03-03,10000,15,REP018
3058,Fictional Outlet 03058,South,Traditional Trade,Medium,2023-02-16,5000,30,REP019
3059,Fictional Outlet 03059,East,Wholesale,Medium,2023-07-08,10000,45,REP020
3060,Fictional Outlet 03060,West,Wholesale,Large,2022-05-12,25000,15,REP021
3061,Fictional Outlet 03061,North,Traditional Trade,Small,2023-11-01,25000,15,REP022
3062,Fictional Outlet 03062,South,Wholesale,Large,2022-03-29,25000,45,REP023
3063,Fictional Outlet 03063,East,Traditional Trade,Small,2022-01-06,50000,45,REP024
3064,Fictional Outlet 03064,West,Wholesale,Small,2023-06-25,10000,15,REP025
3065,Fictional Outlet 03065,North,Traditional Trade,Medium,2022-10-24,10000,30,REP026
3066,Fictional Outlet 03066,South,Ecommerce,Large,2022-10-30,25000,45,REP027
3067,Fictional Outlet 03067,East,Traditional Trade,Medium,2022-04-08,50000,45,REP028
3068,Fictional Outlet 03068,West,Traditional Trade,Small,2023-12-18,25000,45,REP029
3069,Fictional Outlet 03069,North,Modern Trade,Large,2022-03-07,5000,30,REP030
3070,Fictional Outlet 03070,South,Traditional Trade,Large,2022-07-11,25000,30,REP031
3071,Fictional Outlet 03071,East,Traditional Trade,Medium,2023-04-01,10000,45,REP032
3072,Fictional Outlet 03072,West,Wholesale,Medium,2022-05-23,10000,30,REP033
3073,Fictional Outlet 03073,North,Traditional Trade,Large,2023-05-13,25000,30,REP034
3074,Fictional Outlet 03074,South,Modern Trade,Medium,2023-09-02,50000,60,REP035
3075,Fictional Outlet 03075,East,Wholesale,Small,2022-08-04,25000,45,REP036
3076,Fictional Outlet 03076,West,Traditional Trade,Small,2023-12-19,5000,15,REP037
3077,Fictional Outlet 03077,North,Traditional Trade,Medium,2022-07-24,50000,15,REP038
3078,Fictional Outlet 03078,South,Wholesale,Medium,2023-08-10,5000,15,REP039
3079,Fictional Outlet 03079,East,Modern Trade,Small,2022-04-19,5000,30,REP040
3080,Fictional Outlet 03080,West,Traditional Trade,Small,2022-08-21,50000,30,REP041
3081,Fictional Outlet 03081,North,Traditional Trade,Small,2023-11-08,5000,15,REP042
3082,Fictional Outlet 03082,South,Modern Trade,Large,2023-04-25,5000,15,REP043
3083,Fictional Outlet 03083,East,Modern Trade,Small,2023-05-12,25000,45,REP044
3084,Fictional Outlet 03084,West,Wholesale,Small,2023-07-06,5000,30,REP045
3085,Fictional Outlet 03085,North,Ecommerce,Small,2022-10-10,5000,30,REP046
