ReturnLineID,DeliveryLineID,ReturnDate,ReturnedCases,ReasonCode,CreditAmountGBP,HandlingCostGBP,Disposition
4394,35965,2024-06-28,3,Customer Rejection,139.98,3.35,Destroyed
4395,35978,2024-06-23,5,Short Shelf Life,199.65,4.25,Destroyed
4396,35980,2024-07-04,6,Damaged,195.96,4.7,Destroyed
4397,35990,2024-07-08,3,Customer Rejection,85.86,3.35,Destroyed
4398,35995,2024-06-21,4,Quality,196.16,3.8,Destroyed
4399,36020,2024-06-26,3,Short Shelf Life,109.02,3.35,Destroyed
4400,36026,2024-06-26,2,Customer Rejection,86.72,2.9,Destroyed
4401,36030,2024-06-30,6,Damaged,202.56,4.7,Destroyed
4402,36052,2024-06-28,4,Damaged,86.52,3.8,Destroyed
4403,36066,2024-06-14,3,Customer Rejection,129.63,3.35,Destroyed
4404,36070,2024-06-15,5,Short Shelf Life,114.8,4.25,Destroyed
4405,36081,2024-06-21,2,Customer Rejection,34.78,2.9,Destroyed
4406,36092,2024-06-14,8,Quality,444.64,5.6,Destroyed
4407,36097,2024-07-05,6,Quality,241.68,4.7,Destroyed
4408,36126,2024-06-25,6,Damaged,287.28,4.7,Destroyed
4409,36131,2024-06-22,10,Quality,322.0,6.5,Destroyed
4410,36141,2024-06-20,2,Customer Rejection,95.64,2.9,Destroyed
4411,36162,2024-06-29,9,Quality,228.06,6.05,Destroyed
4412,36190,2024-06-29,9,Damaged,118.08,6.05,Destroyed
4413,36197,2024-07-05,5,Damaged,80.0,4.25,Destroyed
4414,36198,2024-07-07,1,Customer Rejection,36.89,2.45,Destroyed
4415,36211,2024-06-16,13,Customer Rejection,311.22,7.85,Destroyed
4416,36221,2024-06-28,2,Quality,81.14,2.9,Destroyed
4417,36235,2024-07-03,1,Customer Rejection,34.28,2.45,Destroyed
4418,36238,2024-06-25,1,Damaged,41.8,2.45,Destroyed
4419,36242,2024-06-21,7,Short Shelf Life,163.59,5.15,Destroyed
4420,36245,2024-07-01,1,Customer Rejection,16.4,2.45,Destroyed
4421,36246,2024-06-17,1,Customer Rejection,35.79,2.45,Destroyed
4422,36260,2024-06-30,5,Damaged,131.2,4.25,Destroyed
4423,36266,2024-06-28,3,Quality,57.0,3.35,Destroyed
4424,36283,2024-06-24,12,Damaged,182.4,7.4,Destroyed
4425,36284,2024-06-16,2,Damaged,84.4,2.9,Destroyed
4426,36286,2024-06-25,3,Quality,129.63,3.35,Destroyed
4427,36290,2024-06-22,1,Short Shelf Life,43.5,2.45,Destroyed
4428,36292,2024-06-15,2,Customer Rejection,72.96,2.9,Destroyed
4429,36295,2024-06-24,4,Short Shelf Life,75.12,3.8,Destroyed
4430,36297,2024-07-05,9,Short Shelf Life,210.33,6.05,Destroyed
4431,36302,2024-06-15,1,Short Shelf Life,19.68,2.45,Destroyed
4432,36308,2024-06-23,1,Customer Rejection,40.28,2.45,Destroyed
4433,36309,2024-06-22,5,Short Shelf Life,179.55,4.25,Destroyed
4434,36352,2024-07-05,2,Damaged,32.8,2.9,Destroyed
4435,36354,2024-06-26,7,Quality,139.86,5.15,Destroyed
4436,36365,2024-06-29,5,Customer Rejection,196.15,4.25,Destroyed
4437,36371,2024-06-16,6,Damaged,279.96,4.7,Destroyed
4438,36372,2024-06-28,8,Damaged,202.72,5.6,Destroyed
4439,36382,2024-06-17,15,Quality,563.4,8.75,Destroyed
4440,36387,2024-06-21,3,Customer Rejection,117.03,3.35,Destroyed
4441,36394,2024-07-10,1,Short Shelf Life,35.33,2.45,Destroyed
4442,36406,2024-07-09,1,Customer Rejection,49.3,2.45,Destroyed
4443,36410,2024-06-30,6,Customer Rejection,98.4,4.7,Destroyed
4444,36413,2024-06-23,3,Quality,103.2,3.35,Destroyed
4445,36416,2024-06-25,3,Damaged,93.0,3.35,Destroyed
4446,36430,2024-07-08,1,Customer Rejection,46.92,2.45,Destroyed
4447,36432,2024-07-07,7,Customer Rejection,269.22,5.15,Destroyed
4448,36447,2024-06-20,1,Short Shelf Life,33.2,2.45,Destroyed
4449,36469,2024-07-02,1,Damaged,39.93,2.45,Destroyed
4450,36478,2024-07-02,4,Quality,110.96,3.8,Destroyed
4451,36482,2024-07-07,1,Short Shelf Life,42.47,2.45,Destroyed
4452,36495,2024-06-26,2,Short Shelf Life,105.44,2.9,Destroyed
4453,36499,2024-06-15,3,Short Shelf Life,153.36,3.35,Destroyed
4454,36506,2024-06-14,1,Damaged,38.9,2.45,Destroyed
4455,36540,2024-06-16,5,Short Shelf Life,206.0,4.25,Destroyed
4456,36541,2024-07-07,8,Customer Rejection,266.16,5.6,Destroyed
4457,36548,2024-07-10,10,Damaged,231.8,6.5,Destroyed
4458,36559,2024-06-22,3,Short Shelf Life,78.9,3.35,Destroyed
4459,36562,2024-07-03,10,Damaged,231.8,6.5,Destroyed
4460,36569,2024-06-23,2,Quality,72.96,2.9,Destroyed
4461,36570,2024-06-16,5,Quality,195.0,4.25,Destroyed
4462,36590,2024-07-10,7,Customer Rejection,171.08,5.15,Destroyed
4463,36593,2024-06-23,3,Quality,139.98,3.35,Destroyed
4464,36611,2024-06-22,3,Damaged,94.62,3.35,Destroyed
4465,36613,2024-06-27,2,Damaged,66.4,2.9,Destroyed
4466,36623,2024-07-09,4,Quality,115.64,3.8,Destroyed
4467,36624,2024-07-09,3,Customer Rejection,139.98,3.35,Destroyed
4468,36625,2024-06-28,1,Damaged,31.56,2.45,Destroyed
4469,36634,2024-07-09,1,Damaged,43.21,2.45,Destroyed
4470,36635,2024-06-19,1,Damaged,43.21,2.45,Destroyed
4471,36637,2024-06-23,1,Damaged,53.35,2.45,Destroyed
4472,36648,2024-07-02,3,Customer Rejection,150.21,3.35,Destroyed
4473,36650,2024-06-24,3,Quality,56.34,3.35,Destroyed
4474,36661,2024-06-29,1,Damaged,45.8,2.45,Destroyed
4475,36662,2024-07-07,1,Short Shelf Life,45.8,2.45,Destroyed
4476,36683,2024-07-01,6,Quality,313.5,4.7,Destroyed
4477,36691,2024-07-08,2,Short Shelf Life,78.28,2.9,Destroyed
4478,36693,2024-07-04,3,Damaged,133.95,3.35,Destroyed
4479,36702,2024-07-01,2,Short Shelf Life,48.88,2.9,Destroyed
4480,36708,2024-06-29,7,Customer Rejection,169.4,5.15,Destroyed
4481,36713,2024-07-04,1,Quality,32.66,2.45,Destroyed
4482,36729,2024-07-05,4,Short Shelf Life,172.84,3.8,Destroyed
4483,36731,2024-07-08,6,Customer Rejection,202.8,4.7,Destroyed
4484,36732,2024-07-07,4,Damaged,101.36,3.8,Destroyed
4485,36735,2024-07-05,2,Damaged,61.94,2.9,Destroyed
4486,36741,2024-07-06,3,Customer Rejection,119.79,3.35,Destroyed
4487,36752,2024-07-03,5,Customer Rejection,171.4,4.25,Destroyed
4488,36763,2024-06-19,3,Short Shelf Life,101.19,3.35,Destroyed
4489,36770,2024-06-17,7,Damaged,183.68,5.15,Destroyed
4490,36779,2024-07-04,4,Short Shelf Life,155.6,3.8,Destroyed
4491,36790,2024-07-01,2,Damaged,79.86,2.9,Destroyed
4492,36793,2024-07-02,3,Short Shelf Life,119.88,3.35,Destroyed
4493,36798,2024-07-02,1,Customer Rejection,53.35,2.45,Destroyed
4494,36808,2024-06-19,1,Damaged,46.83,2.45,Destroyed
4495,36813,2024-06-29,9,Damaged,169.02,6.05,Destroyed
4496,36814,2024-06-29,1,Customer Rejection,27.17,2.45,Destroyed
4497,36818,2024-06-29,1,Quality,39.93,2.45,Destroyed
4498,36820,2024-06-30,2,Customer Rejection,88.2,2.9,Destroyed
4499,36824,2024-07-11,2,Damaged,81.7,2.9,Destroyed
4500,36856,2024-06-26,4,Damaged,89.2,3.8,Destroyed
4501,36873,2024-07-10,1,Customer Rejection,32.2,2.45,Destroyed
4502,36876,2024-07-05,1,Customer Rejection,43.36,2.45,Destroyed
4503,36880,2024-06-18,1,Quality,42.78,2.45,Destroyed
4504,36881,2024-06-20,1,Customer Rejection,42.78,2.45,Destroyed
4505,36886,2024-07-08,9,Short Shelf Life,257.58,6.05,Destroyed
4506,36894,2024-06-27,6,Damaged,261.06,4.7,Destroyed
4507,36899,2024-06-24,9,Damaged,156.51,6.05,Destroyed
4508,36908,2024-06-29,6,Short Shelf Life,132.36,4.7,Destroyed
4509,36925,2024-07-08,3,Short Shelf Life,56.34,3.35,Destroyed
4510,36960,2024-06-20,5,Quality,212.35,4.25,Destroyed
4511,36972,2024-06-22,2,Damaged,78.46,2.9,Destroyed
4512,36974,2024-06-24,1,Damaged,43.51,2.45,Destroyed
4513,36975,2024-07-07,7,Damaged,279.51,5.15,Destroyed
4514,36979,2024-07-05,1,Damaged,36.48,2.45,Destroyed
4515,36983,2024-06-23,1,Customer Rejection,26.13,2.45,Destroyed
4516,36987,2024-06-27,3,Damaged,72.6,3.35,Destroyed
4517,36997,2024-07-10,2,Customer Rejection,57.2,2.9,Destroyed
4518,37010,2024-07-07,4,Quality,172.84,3.8,Destroyed
4519,37015,2024-07-07,1,Short Shelf Life,17.75,2.45,Destroyed
4520,37019,2024-06-27,1,Quality,36.6,2.45,Destroyed
4521,37025,2024-06-30,3,Short Shelf Life,105.06,3.35,Destroyed
4522,37028,2024-07-06,1,Customer Rejection,15.52,2.45,Destroyed
4523,37054,2024-06-17,3,Damaged,146.67,3.35,Destroyed
4524,37055,2024-07-09,4,Short Shelf Life,180.04,3.8,Destroyed
4525,37057,2024-07-09,9,Short Shelf Life,319.5,6.05,Destroyed
4526,37059,2024-06-29,1,Short Shelf Life,34.22,2.45,Destroyed
4527,37061,2024-07-05,3,Quality,67.89,3.35,Destroyed
4528,37064,2024-07-04,1,Customer Rejection,36.1,2.45,Destroyed
4529,37071,2024-06-26,1,Damaged,44.43,2.45,Destroyed
4530,37072,2024-06-21,3,Damaged,125.4,3.35,Destroyed
4531,37078,2024-07-04,2,Customer Rejection,80.2,2.9,Destroyed
4532,37080,2024-06-29,1,Customer Rejection,33.67,2.45,Destroyed
4533,37084,2024-06-24,7,Quality,401.1,5.15,Destroyed
4534,37098,2024-07-08,1,Short Shelf Life,31.65,2.45,Destroyed
4535,37112,2024-06-30,5,Damaged,126.7,4.25,Destroyed
4536,37125,2024-07-07,12,Customer Rejection,219.6,7.4,Destroyed
4537,37146,2024-07-11,11,Short Shelf Life,429.0,6.95,Destroyed
4538,37158,2024-07-10,2,Short Shelf Life,95.76,2.9,Destroyed
4539,37160,2024-06-29,2,Short Shelf Life,54.34,2.9,Destroyed
4540,37165,2024-06-23,6,Short Shelf Life,152.04,4.7,Destroyed
4541,37169,2024-06-30,3,Damaged,101.55,3.35,Destroyed
4542,37170,2024-06-25,5,Quality,213.45,4.25,Destroyed
4543,37171,2024-06-28,4,Short Shelf Life,124.0,3.8,Destroyed
4544,37191,2024-06-27,1,Quality,27.88,2.45,Destroyed
4545,37201,2024-06-20,2,Customer Rejection,61.08,2.9,Destroyed
4546,37224,2024-07-10,1,Damaged,42.4,2.45,Destroyed
4547,37231,2024-07-07,5,Quality,146.95,4.25,Destroyed
4548,37237,2024-07-02,14,Short Shelf Life,265.3,8.3,Destroyed
4549,37245,2024-06-23,3,Customer Rejection,119.79,3.35,Destroyed
4550,37258,2024-06-18,9,Customer Rejection,288.9,6.05,Destroyed
4551,37260,2024-06-19,2,Customer Rejection,80.04,2.9,Destroyed
4552,37270,2024-07-11,2,Short Shelf Life,103.4,2.9,Destroyed
4553,37286,2024-06-28,1,Customer Rejection,28.62,2.45,Destroyed
4554,37287,2024-06-23,2,Customer Rejection,86.48,2.9,Destroyed
4555,37288,2024-06-23,2,Customer Rejection,90.72,2.9,Destroyed
4556,37289,2024-07-12,6,Short Shelf Life,202.38,4.7,Destroyed
4557,37291,2024-07-03,1,Customer Rejection,40.55,2.45,Destroyed
4558,37292,2024-06-24,3,Damaged,97.74,3.35,Destroyed
4559,37296,2024-07-12,6,Quality,236.88,4.7,Destroyed
4560,37297,2024-06-29,3,Customer Rejection,82.5,3.35,Destroyed
4561,37301,2024-06-21,1,Quality,48.89,2.45,Destroyed
4562,37304,2024-06-30,7,Customer Rejection,262.92,5.15,Destroyed
4563,37334,2024-07-10,1,Damaged,41.8,2.45,Destroyed
4564,37346,2024-06-25,1,Customer Rejection,32.6,2.45,Destroyed
4565,37354,2024-06-28,13,Damaged,357.5,7.85,Destroyed
4566,37374,2024-06-24,3,Quality,39.36,3.35,Destroyed
4567,37387,2024-07-13,3,Damaged,125.13,3.35,Destroyed
4568,37410,2024-06-30,8,Damaged,351.52,5.6,Destroyed
4569,37421,2024-07-07,8,Customer Rejection,284.0,5.6,Destroyed
4570,37429,2024-06-25,4,Short Shelf Life,152.4,3.8,Destroyed
4571,37431,2024-06-19,3,Short Shelf Life,102.9,3.35,Destroyed
4572,37451,2024-06-28,1,Damaged,37.44,2.45,Destroyed
4573,37465,2024-06-30,1,Customer Rejection,40.28,2.45,Destroyed
4574,37489,2024-06-21,7,Damaged,346.29,5.15,Destroyed
4575,37492,2024-06-24,2,Damaged,74.4,2.9,Destroyed
4576,37495,2024-07-08,4,Quality,104.96,3.8,Destroyed
4577,37498,2024-07-11,6,Customer Rejection,212.04,4.7,Destroyed
4578,37505,2024-07-06,1,Damaged,21.19,2.45,Destroyed
4579,37541,2024-06-20,1,Customer Rejection,51.0,2.45,Destroyed
4580,37569,2024-07-03,4,Damaged,181.44,3.8,Destroyed
4581,37571,2024-07-11,12,Quality,293.28,7.4,Destroyed
4582,37583,2024-06-19,3,Quality,94.5,3.35,Destroyed
4583,37588,2024-07-14,2,Short Shelf Life,66.74,2.9,Destroyed
4584,37592,2024-07-13,2,Short Shelf Life,61.12,2.9,Destroyed
4585,37599,2024-06-28,2,Quality,106.6,2.9,Destroyed
4586,37601,2024-07-10,3,Short Shelf Life,111.75,3.35,Destroyed
4587,37603,2024-07-04,4,Customer Rejection,130.4,3.8,Destroyed
4588,37605,2024-07-11,9,Short Shelf Life,388.89,6.05,Destroyed
4589,37619,2024-07-06,5,Quality,215.0,4.25,Destroyed
4590,37636,2024-06-24,8,Damaged,413.6,5.6,Destroyed
4591,37642,2024-07-08,1,Damaged,36.89,2.45,Destroyed
4592,37653,2024-07-09,2,Short Shelf Life,93.66,2.9,Destroyed
4593,37657,2024-07-01,2,Customer Rejection,98.6,2.9,Destroyed
4594,37661,2024-07-04,4,Quality,112.0,3.8,Destroyed
4595,37663,2024-07-11,3,Quality,113.7,3.35,Destroyed
4596,37669,2024-06-29,2,Customer Rejection,77.8,2.9,Destroyed
4597,37670,2024-06-30,6,Short Shelf Life,219.6,4.7,Destroyed
4598,37675,2024-06-29,4,Damaged,159.72,3.8,Destroyed
4599,37682,2024-07-07,5,Customer Rejection,152.8,4.25,Destroyed
4600,37685,2024-07-07,1,Short Shelf Life,31.9,2.45,Destroyed
4601,37691,2024-06-27,1,Damaged,54.43,2.45,Destroyed
4602,37710,2024-06-23,2,Quality,65.2,2.9,Destroyed
4603,37737,2024-06-27,2,Quality,98.6,2.9,Destroyed
4604,37742,2024-06-30,4,Customer Rejection,158.0,3.8,Destroyed
4605,37777,2024-07-01,3,Damaged,137.4,3.35,Destroyed
4606,37790,2024-06-26,5,Quality,171.4,4.25,Destroyed
4607,37796,2024-06-23,3,Damaged,114.0,3.35,Destroyed
4608,37800,2024-06-23,2,Short Shelf Life,55.48,2.9,Destroyed
4609,37808,2024-06-29,7,Customer Rejection,131.46,5.15,Destroyed
4610,37819,2024-06-25,4,Damaged,118.12,3.8,Destroyed
4611,37820,2024-07-08,1,Customer Rejection,31.56,2.45,Destroyed
4612,37822,2024-07-07,1,Short Shelf Life,44.65,2.45,Destroyed
4613,37825,2024-07-12,1,Customer Rejection,37.05,2.45,Destroyed
4614,37830,2024-07-02,1,Customer Rejection,47.88,2.45,Destroyed
4615,37834,2024-07-13,6,Quality,180.54,4.7,Destroyed
4616,37836,2024-07-08,5,Customer Rejection,123.0,4.25,Destroyed
4617,37849,2024-07-14,10,Customer Rejection,432.1,6.5,Destroyed
4618,37852,2024-07-01,5,Customer Rejection,177.5,4.25,Destroyed
4619,37860,2024-06-22,5,Short Shelf Life,108.15,4.25,Destroyed
4620,37861,2024-07-02,2,Damaged,85.38,2.9,Destroyed
4621,37879,2024-06-26,4,Short Shelf Life,159.84,3.8,Destroyed
4622,37907,2024-06-26,1,Short Shelf Life,33.2,2.45,Destroyed
4623,37914,2024-06-24,2,Quality,73.4,2.9,Destroyed
4624,37926,2024-06-26,2,Quality,74.4,2.9,Destroyed
4625,37939,2024-06-28,5,Quality,217.5,4.25,Destroyed
4626,37951,2024-07-12,1,Customer Rejection,36.34,2.45,Destroyed
4627,37954,2024-07-09,3,Damaged,132.75,3.35,Destroyed
4628,37955,2024-07-08,3,Quality,95.7,3.35,Destroyed
4629,37959,2024-07-01,6,Customer Rejection,183.36,4.7,Destroyed
4630,37962,2024-07-07,8,Customer Rejection,164.16,5.6,Destroyed
4631,37963,2024-07-07,3,Damaged,91.5,3.35,Destroyed
4632,37965,2024-06-22,4,Damaged,137.76,3.8,Destroyed
4633,37966,2024-06-29,5,Customer Rejection,226.8,4.25,Destroyed
4634,37973,2024-07-12,1,Damaged,16.4,2.45,Destroyed
4635,37975,2024-07-16,2,Customer Rejection,61.08,2.9,Destroyed
4636,37996,2024-07-04,1,Quality,28.6,2.45,Destroyed
4637,38000,2024-07-15,2,Quality,72.68,2.9,Destroyed
4638,38019,2024-07-12,2,Short Shelf Life,56.0,2.9,Destroyed
4639,38041,2024-07-04,10,Quality,441.0,6.5,Destroyed
4640,38048,2024-07-12,1,Damaged,26.24,2.45,Destroyed
4641,38052,2024-06-28,1,Short Shelf Life,26.86,2.45,Destroyed
4642,38060,2024-07-02,2,Customer Rejection,57.2,2.9,Destroyed
4643,38062,2024-06-27,8,Customer Rejection,426.8,5.6,Destroyed
4644,38064,2024-07-05,11,Quality,367.07,6.95,Destroyed
4645,38066,2024-06-24,3,Damaged,123.96,3.35,Destroyed
4646,38068,2024-07-01,7,Customer Rejection,385.0,5.15,Destroyed
4647,38083,2024-07-11,2,Customer Rejection,100.8,2.9,Destroyed
4648,38142,2024-07-15,4,Short Shelf Life,197.2,3.8,Destroyed
4649,38146,2024-07-16,2,Short Shelf Life,61.0,2.9,Destroyed
4650,38161,2024-07-06,1,Damaged,37.83,2.45,Destroyed
4651,38162,2024-07-14,4,Short Shelf Life,75.12,3.8,Destroyed
4652,38168,2024-07-07,3,Damaged,151.8,3.35,Destroyed
4653,38185,2024-06-28,1,Customer Rejection,49.04,2.45,Destroyed
4654,38189,2024-07-16,3,Customer Rejection,78.72,3.35,Destroyed
4655,38194,2024-07-16,3,Customer Rejection,69.54,3.35,Destroyed
4656,38200,2024-07-14,6,Short Shelf Life,139.68,4.7,Destroyed
4657,38207,2024-06-23,3,Customer Rejection,165.0,3.35,Destroyed
4658,38215,2024-07-15,7,Customer Rejection,317.52,5.15,Destroyed
4659,38218,2024-07-12,5,Damaged,114.5,4.25,Destroyed
4660,38223,2024-07-07,1,Short Shelf Life,20.0,2.45,Destroyed
4661,38225,2024-07-14,2,Quality,79.86,2.9,Destroyed
4662,38226,2024-07-07,5,Customer Rejection,199.65,4.25,Destroyed
4663,38239,2024-07-02,2,Damaged,77.8,2.9,Destroyed
4664,38269,2024-06-28,1,Short Shelf Life,32.0,2.45,Destroyed
4665,38273,2024-07-13,4,Damaged,171.12,3.8,Destroyed
4666,38275,2024-07-12,1,Damaged,55.0,2.45,Destroyed
4667,38278,2024-06-27,10,Damaged,229.6,6.5,Destroyed
4668,38283,2024-07-05,3,Quality,90.27,3.35,Destroyed
4669,38297,2024-07-09,4,Customer Rejection,148.8,3.8,Destroyed
4670,38299,2024-07-16,10,Short Shelf Life,430.4,6.5,Destroyed
4671,38301,2024-07-02,1,Short Shelf Life,50.64,2.45,Destroyed
4672,38305,2024-07-16,3,Short Shelf Life,88.17,3.35,Destroyed
4673,38308,2024-06-27,5,Short Shelf Life,253.0,4.25,Destroyed
4674,38315,2024-07-15,1,Customer Rejection,27.5,2.45,Destroyed
4675,38320,2024-07-15,3,Damaged,60.0,3.35,Destroyed
4676,38322,2024-07-13,8,Customer Rejection,204.08,5.6,Destroyed
4677,38324,2024-07-04,6,Short Shelf Life,239.76,4.7,Destroyed
4678,38329,2024-07-04,2,Quality,41.2,2.9,Destroyed
4679,38331,2024-07-16,2,Damaged,96.2,2.9,Destroyed
4680,38332,2024-07-01,1,Quality,35.91,2.45,Destroyed
4681,38333,2024-07-04,2,Customer Rejection,50.68,2.9,Destroyed
4682,38334,2024-07-11,2,Short Shelf Life,50.68,2.9,Destroyed
4683,38336,2024-06-23,1,Customer Rejection,45.7,2.45,Destroyed
4684,38347,2024-07-09,2,Damaged,68.6,2.9,Destroyed
4685,38348,2024-07-18,3,Customer Rejection,145.35,3.35,Destroyed
4686,38352,2024-06-25,1,Customer Rejection,44.65,2.45,Destroyed
4687,38366,2024-07-07,4,Damaged,155.6,3.8,Destroyed
4688,38368,2024-07-06,6,Damaged,151.8,4.7,Destroyed
4689,38384,2024-07-07,2,Damaged,52.48,2.9,Destroyed
4690,38394,2024-07-11,10,Damaged,239.4,6.5,Destroyed
4691,38412,2024-07-11,2,Damaged,100.14,2.9,Destroyed
4692,38425,2024-06-29,2,Customer Rejection,67.7,2.9,Destroyed
4693,38472,2024-07-03,2,Quality,77.34,2.9,Destroyed
4694,38488,2024-06-28,3,Customer Rejection,104.31,3.35,Destroyed
4695,38490,2024-07-07,3,Damaged,94.62,3.35,Destroyed
4696,38492,2024-06-24,2,Quality,88.2,2.9,Destroyed
4697,38530,2024-06-30,1,Short Shelf Life,22.96,2.45,Destroyed
4698,38541,2024-07-06,2,Quality,48.4,2.9,Destroyed
4699,38555,2024-06-28,6,Quality,180.54,4.7,Destroyed
4700,38562,2024-07-05,12,Damaged,400.44,7.4,Destroyed
4701,38586,2024-07-15,5,Quality,65.6,4.25,Destroyed
4702,38595,2024-07-09,5,Short Shelf Life,144.55,4.25,Destroyed
4703,38602,2024-07-03,3,Short Shelf Life,97.8,3.35,Destroyed
4704,38613,2024-07-08,1,Customer Rejection,16.4,2.45,Destroyed
4705,38617,2024-07-16,5,Customer Rejection,149.6,4.25,Destroyed
4706,38627,2024-07-05,5,Quality,133.4,4.25,Destroyed
4707,38636,2024-06-27,10,Quality,189.5,6.5,Destroyed
4708,38637,2024-07-07,3,Short Shelf Life,123.6,3.35,Destroyed
4709,38639,2024-07-10,1,Damaged,34.28,2.45,Destroyed
4710,38641,2024-07-03,1,Quality,54.43,2.45,Destroyed
4711,38648,2024-07-03,9,Damaged,269.91,6.05,Destroyed
4712,38650,2024-07-05,10,Customer Rejection,300.9,6.5,Destroyed
4713,38662,2024-07-19,2,Damaged,51.1,2.9,Destroyed
4714,38674,2024-07-06,5,Damaged,143.95,4.25,Destroyed
4715,38675,2024-07-04,9,Customer Rejection,227.7,6.05,Destroyed
4716,38706,2024-06-28,2,Damaged,68.44,2.9,Destroyed
4717,38707,2024-06-29,5,Damaged,183.25,4.25,Destroyed
4718,38717,2024-07-03,5,Customer Rejection,184.45,4.25,Destroyed
4719,38718,2024-07-13,2,Quality,62.0,2.9,Destroyed
4720,38720,2024-06-25,10,Damaged,315.4,6.5,Destroyed
4721,38728,2024-06-28,1,Damaged,34.22,2.45,Destroyed
4722,38736,2024-07-07,2,Damaged,106.6,2.9,Destroyed
4723,38738,2024-07-15,6,Customer Rejection,117.42,4.7,Destroyed
4724,38741,2024-07-14,1,Damaged,31.9,2.45,Destroyed
4725,38752,2024-07-10,3,Quality,119.79,3.35,Destroyed
4726,38759,2024-07-03,3,Customer Rejection,100.11,3.35,Destroyed
4727,38762,2024-07-03,5,Short Shelf Life,143.1,4.25,Destroyed
4728,38786,2024-07-06,5,Quality,155.0,4.25,Destroyed
4729,38793,2024-07-08,4,Customer Rejection,52.48,3.8,Destroyed
4730,38794,2024-07-03,2,Short Shelf Life,78.46,2.9,Destroyed
4731,38801,2024-07-14,1,Quality,37.56,2.45,Destroyed
4732,38807,2024-06-26,4,Short Shelf Life,166.84,3.8,Destroyed
4733,38812,2024-07-09,1,Customer Rejection,22.8,2.45,Destroyed
4734,38814,2024-07-07,2,Customer Rejection,76.64,2.9,Destroyed
4735,38820,2024-07-15,4,Customer Rejection,187.68,3.8,Destroyed
4736,38822,2024-06-25,8,Short Shelf Life,293.2,5.6,Destroyed
4737,38835,2024-07-02,4,Customer Rejection,97.76,3.8,Destroyed
4738,38840,2024-07-04,2,Damaged,75.8,2.9,Destroyed
4739,38859,2024-07-07,3,Customer Rejection,101.28,3.35,Destroyed
4740,38885,2024-07-20,3,Short Shelf Life,147.9,3.35,Destroyed
4741,38893,2024-07-10,3,Customer Rejection,93.0,3.35,Destroyed
4742,38902,2024-07-03,2,Short Shelf Life,66.4,2.9,Destroyed
4743,38915,2024-07-19,6,Damaged,296.82,4.7,Destroyed
4744,38918,2024-06-30,1,Damaged,20.6,2.45,Destroyed
4745,38962,2024-07-08,1,Customer Rejection,19.68,2.45,Destroyed
4746,38972,2024-07-17,2,Short Shelf Life,92.8,2.9,Destroyed
4747,38976,2024-07-08,6,Quality,152.04,4.7,Destroyed
4748,38977,2024-07-06,4,Customer Rejection,110.96,3.8,Destroyed
4749,38979,2024-06-30,11,Quality,304.92,6.95,Destroyed
4750,39005,2024-06-27,7,Quality,132.65,5.15,Destroyed
4751,39019,2024-07-11,5,Damaged,105.95,4.25,Destroyed
4752,39033,2024-07-19,5,Short Shelf Life,171.4,4.25,Destroyed
4753,39035,2024-07-08,2,Customer Rejection,49.2,2.9,Destroyed
4754,39041,2024-07-16,3,Quality,145.35,3.35,Destroyed
4755,39044,2024-07-16,3,Customer Rejection,115.2,3.35,Destroyed
4756,39054,2024-07-18,4,Quality,101.2,3.8,Destroyed
4757,39057,2024-07-19,1,Quality,45.7,2.45,Destroyed
4758,39059,2024-07-21,7,Quality,114.8,5.15,Destroyed
4759,39066,2024-07-13,1,Customer Rejection,30.09,2.45,Destroyed
4760,39075,2024-06-29,4,Short Shelf Life,159.72,3.8,Destroyed
4761,39076,2024-07-16,9,Short Shelf Life,350.1,6.05,Destroyed
4762,39082,2024-07-16,6,Customer Rejection,205.68,4.7,Destroyed
4763,39095,2024-07-07,1,Damaged,52.25,2.45,Destroyed
4764,39163,2024-07-19,3,Short Shelf Life,68.88,3.35,Destroyed
4765,39167,2024-07-11,2,Customer Rejection,65.36,2.9,Destroyed
4766,39181,2024-06-29,2,Damaged,83.6,2.9,Destroyed
4767,39182,2024-07-10,16,Damaged,640.96,9.2,Destroyed
4768,39183,2024-07-03,6,Quality,202.38,4.7,Destroyed
4769,39185,2024-07-14,7,Quality,137.76,5.15,Destroyed
4770,39197,2024-07-03,1,Short Shelf Life,16.4,2.45,Destroyed
4771,39198,2024-07-02,13,Quality,298.48,7.85,Destroyed
4772,39225,2024-07-19,4,Damaged,104.96,3.8,Destroyed
4773,39242,2024-07-14,7,Damaged,243.39,5.15,Destroyed
4774,39268,2024-07-14,7,Customer Rejection,239.96,5.15,Destroyed
4775,39275,2024-07-05,2,Short Shelf Life,77.8,2.9,Destroyed
4776,39276,2024-07-22,1,Short Shelf Life,38.9,2.45,Destroyed
4777,39277,2024-06-30,2,Short Shelf Life,74.5,2.9,Destroyed
4778,39278,2024-07-14,2,Quality,76.0,2.9,Destroyed
4779,39279,2024-07-03,9,Quality,260.82,6.05,Destroyed
