DeliveryLineID,OrderLineID,DispatchDate,DeliveredDate,ShippedCases,NetUnitPriceGBP,NetInvoiceGBP,StandardCostPerCaseGBP,COGSGBP,FreightGBP,CarrierCode,DeliveryStatus
13357,11445,2024-03-01,2024-03-04,29,35.02,1015.58,22.38,649.02,21.5,CAR02,Delivered
13358,11446,2024-03-01,2024-03-03,108,18.4,1987.2,12.4,1339.2,61.0,CAR03,Delivered
13359,11454,2024-03-01,2024-03-03,31,46.66,1446.46,29.82,924.42,22.5,CAR03,Delivered
13360,11455,2024-03-01,2024-03-02,20,42.4,848.0,26.29,525.8,14.0,CAR01,Delivered
13361,11455,2024-03-01,2024-03-04,20,42.4,848.0,26.29,525.8,17.0,CAR03,Delivered
13362,11457,2024-03-01,2024-03-02,33,43.24,1426.92,29.14,961.62,23.5,CAR03,Delivered
13363,11459,2024-03-01,2024-03-02,33,31.1,1026.3,20.96,691.68,23.5,CAR03,Delivered
13364,11460,2024-03-01,2024-03-03,40,40.57,1622.8,27.34,1093.6,27.0,CAR03,Delivered
13365,11469,2024-03-01,2024-03-03,95,16.84,1599.8,11.35,1078.25,54.5,CAR02,Delivered
13366,11471,2024-03-01,2024-03-04,73,45.8,3343.4,28.4,2073.2,32.55,CAR01,Delivered
13367,11474,2024-03-01,2024-03-04,13,34.9,453.7,21.64,281.32,13.5,CAR02,Delivered
13368,11474,2024-03-01,2024-03-02,13,34.9,453.7,21.64,281.32,11.55,CAR01,Delivered
13369,11476,2024-03-01,2024-03-04,59,45.01,2655.59,28.77,1697.43,36.5,CAR03,Delivered
13370,11484,2024-03-01,2024-03-02,105,27.88,2927.4,18.79,1972.95,59.5,CAR02,Delivered
13371,11489,2024-03-01,2024-03-02,19,53.3,1012.7,33.05,627.95,13.65,CAR01,Delivered
13372,11489,2024-03-01,2024-03-02,20,53.3,1066.0,33.05,661.0,17.0,CAR03,Delivered
13373,11495,2024-03-01,2024-03-02,27,48.1,1298.7,29.82,805.14,16.45,CAR01,Delivered
13374,11495,2024-03-01,2024-03-02,28,48.1,1346.8,29.82,834.96,16.8,CAR01,Delivered
13375,11496,2024-03-01,2024-03-02,60,43.5,2610.0,26.97,1618.2,28.0,CAR01,Delivered
13376,11497,2024-03-01,2024-03-04,12,32.79,393.48,20.96,251.52,13.0,CAR02,Delivered
13377,11497,2024-03-01,2024-03-03,12,32.79,393.48,20.96,251.52,11.2,CAR01,Delivered
13378,11501,2024-03-01,2024-03-03,105,33.76,3544.8,22.75,2388.75,59.5,CAR02,Delivered
13379,11503,2024-03-01,2024-03-03,69,32.58,2248.02,21.27,1467.63,31.15,CAR01,Delivered
13380,11505,2024-03-01,2024-03-02,74,27.74,2052.76,17.73,1312.02,44.0,CAR03,Delivered
13381,11507,2024-03-01,2024-03-04,109,37.05,4038.45,24.18,2635.62,45.15,CAR01,Delivered
13382,11511,2024-03-01,2024-03-04,38,45.01,1710.38,28.77,1093.26,26.0,CAR03,Delivered
13383,11515,2024-03-01,2024-03-02,85,29.99,2549.15,20.21,1717.85,49.5,CAR02,Delivered
13384,11519,2024-03-01,2024-03-03,24,32.11,770.64,20.96,503.04,19.0,CAR02,Delivered
13385,11520,2024-03-01,2024-03-03,17,34.3,583.1,21.27,361.59,15.5,CAR03,Delivered
13386,11520,2024-03-01,2024-03-02,17,34.3,583.1,21.27,361.59,15.5,CAR03,Delivered
13387,11523,2024-03-01,2024-03-04,28,24.0,672.0,14.88,416.64,16.8,CAR01,Delivered
13388,11527,2024-03-01,2024-03-02,61,44.65,2723.65,29.14,1777.54,37.5,CAR02,Delivered
13389,11528,2024-03-01,2024-03-02,81,28.31,2293.11,18.48,1496.88,47.5,CAR03,Delivered
13390,11532,2024-03-01,2024-03-04,26,19.0,494.0,12.4,322.4,20.0,CAR03,Delivered
13391,11535,2024-03-01,2024-03-03,37,36.67,1356.79,23.44,867.28,25.5,CAR03,Delivered
13392,11535,2024-03-01,2024-03-02,38,36.67,1393.46,23.44,890.72,26.0,CAR03,Delivered
13393,11539,2024-03-01,2024-03-04,34,23.37,794.58,15.25,518.5,18.9,CAR01,Delivered
13394,11540,2024-03-01,2024-03-04,62,14.72,912.64,9.92,615.04,28.7,CAR01,Delivered
13395,11542,2024-03-01,2024-03-04,70,47.0,3290.0,29.14,2039.8,42.0,CAR03,Delivered
13396,11543,2024-03-01,2024-03-02,41,27.17,1113.97,17.73,726.93,27.5,CAR02,Delivered
13397,11546,2024-03-01,2024-03-02,80,40.28,3222.4,26.29,2103.2,47.0,CAR03,Delivered
13398,11548,2024-03-01,2024-03-03,42,22.08,927.36,14.88,624.96,28.0,CAR02,Delivered
13399,11553,2024-03-01,2024-03-02,67,31.1,2083.7,20.96,1404.32,40.5,CAR03,Delivered
13400,11554,2024-03-01,2024-03-04,83,35.6,2954.8,22.75,1888.25,48.5,CAR03,Delivered
13401,11557,2024-03-01,2024-03-04,79,27.5,2172.5,17.05,1346.95,34.65,CAR01,Delivered
13402,11558,2024-03-01,2024-03-03,82,34.22,2806.04,23.06,1890.92,35.7,CAR01,Delivered
13403,11559,2024-03-01,2024-03-03,47,30.5,1433.5,19.9,935.3,30.5,CAR02,Delivered
13404,11571,2024-03-01,2024-03-04,72,15.2,1094.4,9.92,714.24,43.0,CAR03,Delivered
13405,11573,2024-03-01,2024-03-02,27,18.3,494.1,11.35,306.45,20.5,CAR03,Delivered
13406,11576,2024-03-01,2024-03-04,104,28.32,2945.28,18.1,1882.4,59.0,CAR02,Delivered
13407,11578,2024-03-01,2024-03-02,18,16.84,303.12,11.35,204.3,16.0,CAR02,Delivered
13408,11578,2024-03-01,2024-03-04,18,16.84,303.12,11.35,204.3,16.0,CAR02,Delivered
13409,11580,2024-03-01,2024-03-03,96,18.4,1766.4,12.4,1190.4,55.0,CAR03,Delivered
13410,11587,2024-03-01,2024-03-03,47,34.22,1608.34,23.06,1083.82,30.5,CAR02,Delivered
13411,11592,2024-03-01,2024-03-04,52,44.08,2292.16,28.77,1496.04,33.0,CAR03,Delivered
13412,11592,2024-03-01,2024-03-04,53,44.08,2336.24,28.77,1524.81,33.5,CAR02,Delivered
13413,11593,2024-03-01,2024-03-02,75,24.6,1845.0,15.25,1143.75,44.5,CAR02,Delivered
13414,11598,2024-03-01,2024-03-03,108,41.8,4514.4,25.92,2799.36,61.0,CAR02,Delivered
13415,11600,2024-03-01,2024-03-02,57,45.59,2598.63,29.14,1660.98,35.5,CAR03,Delivered
13416,11601,2024-03-01,2024-03-02,42,34.77,1460.34,22.69,952.98,21.7,CAR01,Delivered
13417,11604,2024-03-01,2024-03-02,76,37.9,2880.4,25.54,1941.04,33.6,CAR01,Delivered
13418,11612,2024-03-01,2024-03-03,44,21.07,927.08,14.2,624.8,22.4,CAR01,Delivered
13419,11612,2024-03-01,2024-03-03,44,21.07,927.08,14.2,624.8,29.0,CAR02,Delivered
13420,11613,2024-03-01,2024-03-02,32,31.54,1009.28,20.58,658.56,18.2,CAR01,Delivered
13421,11613,2024-03-01,2024-03-02,32,31.54,1009.28,20.58,658.56,23.0,CAR03,Delivered
13422,11615,2024-03-01,2024-03-02,75,47.0,3525.0,29.14,2185.5,44.5,CAR03,Delivered
13423,11620,2024-03-01,2024-03-02,37,26.13,966.81,17.05,630.85,19.95,CAR01,Delivered
13424,11629,2024-03-01,2024-03-04,92,34.3,3155.6,22.38,2058.96,53.0,CAR02,Delivered
13425,11630,2024-03-01,2024-03-02,108,23.18,2503.44,15.62,1686.96,61.0,CAR03,Delivered
13426,11631,2024-03-01,2024-03-02,105,52.72,5535.6,35.53,3730.65,43.75,CAR01,Delivered
13427,11632,2024-03-01,2024-03-04,88,18.95,1667.6,12.77,1123.76,37.8,CAR01,Delivered
13428,11633,2024-03-01,2024-03-03,82,44.7,3665.4,27.71,2272.22,48.0,CAR02,Delivered
13429,11639,2024-03-01,2024-03-04,13,24.44,317.72,15.62,203.06,13.5,CAR02,Delivered
13430,11639,2024-03-01,2024-03-02,13,24.44,317.72,15.62,203.06,13.5,CAR03,Delivered
13431,11640,2024-03-01,2024-03-02,20,50.07,1001.4,32.67,653.4,14.0,CAR01,Delivered
13432,11640,2024-03-01,2024-03-02,21,50.07,1051.47,32.67,686.07,17.5,CAR03,Delivered
13433,11645,2024-03-01,2024-03-02,26,43.5,1131.0,26.97,701.22,20.0,CAR03,Delivered
13434,11645,2024-03-01,2024-03-04,26,43.5,1131.0,26.97,701.22,16.1,CAR01,Delivered
13435,11646,2024-03-01,2024-03-03,48,46.66,2239.68,29.82,1431.36,31.0,CAR03,Delivered
13436,11649,2024-03-01,2024-03-02,57,42.78,2438.46,27.34,1558.38,35.5,CAR03,Delivered
13437,11654,2024-03-01,2024-03-04,85,19.4,1649.0,12.4,1054.0,36.75,CAR01,Delivered
13438,11656,2024-03-01,2024-03-02,105,43.04,4519.2,28.09,2949.45,59.5,CAR03,Delivered
13439,11660,2024-03-01,2024-03-03,33,44.7,1475.1,27.71,914.43,23.5,CAR02,Delivered
13440,11662,2024-03-01,2024-03-04,56,30.4,1702.4,19.84,1111.04,26.6,CAR01,Delivered
13441,11664,2024-03-01,2024-03-03,71,23.18,1645.78,15.62,1109.02,42.5,CAR03,Delivered
13442,11665,2024-03-01,2024-03-03,51,40.1,2045.1,24.86,1267.86,24.85,CAR01,Delivered
13443,11672,2024-03-01,2024-03-04,44,17.75,781.0,11.35,499.4,29.0,CAR03,Delivered
13444,11678,2024-03-01,2024-03-03,48,44.43,2132.64,28.4,1363.2,31.0,CAR03,Delivered
13445,11678,2024-03-01,2024-03-03,48,44.43,2132.64,28.4,1363.2,31.0,CAR03,Delivered
13446,11679,2024-03-01,2024-03-04,82,55.58,4557.56,35.53,2913.46,35.7,CAR01,Delivered
13447,11680,2024-03-01,2024-03-02,79,38.46,3038.34,25.92,2047.68,46.5,CAR03,Delivered
13448,11684,2024-03-01,2024-03-02,83,41.71,3461.93,26.66,2212.78,36.05,CAR01,Delivered
13449,11686,2024-03-01,2024-03-03,94,42.14,3961.16,28.4,2669.6,54.0,CAR02,Delivered
13450,11690,2024-03-01,2024-03-03,30,41.13,1233.9,26.29,788.7,22.0,CAR02,Delivered
13451,11690,2024-03-01,2024-03-02,31,41.13,1275.03,26.29,814.99,22.5,CAR02,Delivered
13452,11692,2024-03-01,2024-03-02,46,15.52,713.92,9.92,456.32,30.0,CAR02,Delivered
13453,11692,2024-03-01,2024-03-02,47,15.52,729.44,9.92,466.24,30.5,CAR03,Delivered
13454,11693,2024-03-01,2024-03-02,80,44.7,3576.0,27.71,2216.8,35.0,CAR01,Delivered
13455,11695,2024-03-01,2024-03-04,95,45.59,4331.05,29.14,2768.3,40.25,CAR01,Delivered
13456,11697,2024-03-01,2024-03-03,103,25.55,2631.65,16.68,1718.04,58.5,CAR02,Delivered
13457,11698,2024-03-01,2024-03-03,79,48.45,3827.55,31.62,2497.98,34.65,CAR01,Delivered
13458,11703,2024-03-01,2024-03-02,83,28.91,2399.53,18.48,1533.84,48.5,CAR02,Delivered
13459,11707,2024-03-01,2024-03-04,13,22.8,296.4,14.88,193.44,13.5,CAR03,Delivered
13460,11707,2024-03-01,2024-03-04,13,22.8,296.4,14.88,193.44,13.5,CAR03,Delivered
13461,11709,2024-03-01,2024-03-04,30,37.25,1117.5,23.81,714.3,22.0,CAR02,Delivered
13462,11710,2024-03-01,2024-03-04,23,29.97,689.31,19.16,440.68,18.5,CAR02,Delivered
13463,11710,2024-03-01,2024-03-03,23,29.97,689.31,19.16,440.68,18.5,CAR02,Delivered
13464,11711,2024-03-01,2024-03-03,91,33.76,3072.16,22.75,2070.25,52.5,CAR03,Delivered
13465,11713,2024-03-01,2024-03-03,52,28.79,1497.08,18.79,977.08,33.0,CAR03,Delivered
13466,11714,2024-03-01,2024-03-04,38,35.5,1349.0,22.01,836.38,26.0,CAR03,Delivered
13467,11714,2024-03-01,2024-03-02,39,35.5,1384.5,22.01,858.39,26.5,CAR03,Delivered
13468,11715,2024-03-01,2024-03-02,26,35.5,923.0,22.01,572.26,20.0,CAR03,Delivered
13469,11717,2024-03-01,2024-03-04,71,21.76,1544.96,14.2,1008.2,42.5,CAR02,Delivered
13470,11718,2024-03-01,2024-03-04,75,36.6,2745.0,22.69,1701.75,33.25,CAR01,Delivered
13471,11725,2024-03-01,2024-03-03,26,35.5,923.0,22.01,572.26,16.1,CAR01,Delivered
13472,11725,2024-03-01,2024-03-03,27,35.5,958.5,22.01,594.27,20.5,CAR02,Delivered
13473,11728,2024-03-01,2024-03-03,89,29.39,2615.71,18.79,1672.31,38.15,CAR01,Delivered
13474,11729,2024-03-01,2024-03-02,14,27.17,380.38,17.73,248.22,11.9,CAR01,Delivered
13475,11729,2024-03-01,2024-03-04,14,27.17,380.38,17.73,248.22,14.0,CAR02,Delivered
13476,11733,2024-03-01,2024-03-04,49,38.4,1881.6,23.81,1166.69,31.5,CAR02,Delivered
13477,11733,2024-03-01,2024-03-02,50,38.4,1920.0,23.81,1190.5,32.0,CAR02,Delivered
13478,11736,2024-03-01,2024-03-04,43,27.5,1182.5,17.05,733.15,28.5,CAR02,Delivered
13479,11739,2024-03-01,2024-03-04,16,33.2,531.2,20.58,329.28,12.6,CAR01,Delivered
13480,11739,2024-03-01,2024-03-02,16,33.2,531.2,20.58,329.28,12.6,CAR01,Delivered
13481,11740,2024-03-01,2024-03-03,70,28.32,1982.4,18.1,1267.0,42.0,CAR02,Delivered
13482,11743,2024-03-01,2024-03-02,19,35.02,665.38,22.38,425.22,16.5,CAR03,Delivered
13483,11743,2024-03-01,2024-03-02,19,35.02,665.38,22.38,425.22,16.5,CAR02,Delivered
13484,11747,2024-03-01,2024-03-03,99,45.8,4534.2,28.4,2811.6,56.5,CAR03,Delivered
13485,11750,2024-03-01,2024-03-03,55,23.94,1316.7,15.62,859.1,26.25,CAR01,Delivered
13486,11751,2024-03-01,2024-03-02,55,51.12,2811.6,32.67,1796.85,34.5,CAR02,Delivered
13487,11752,2024-03-01,2024-03-02,100,35.79,3579.0,24.12,2412.0,57.0,CAR03,Delivered
13488,11755,2024-03-01,2024-03-02,64,28.6,1830.4,17.73,1134.72,39.0,CAR02,Delivered
13489,11756,2024-03-01,2024-03-03,47,37.83,1778.01,24.18,1136.46,23.45,CAR01,Delivered
13490,11764,2024-03-01,2024-03-02,106,20.0,2120.0,12.4,1314.4,60.0,CAR03,Delivered
13491,11767,2024-03-01,2024-03-04,107,43.04,4605.28,28.09,3005.63,60.5,CAR03,Delivered
13492,11769,2024-03-01,2024-03-03,101,21.19,2140.19,13.83,1396.83,57.5,CAR02,Delivered
13493,11771,2024-03-01,2024-03-02,70,20.0,1400.0,12.4,868.0,31.5,CAR01,Delivered
13494,11779,2024-03-01,2024-03-04,33,57.3,1890.9,35.53,1172.49,18.55,CAR01,Delivered
13495,11779,2024-03-01,2024-03-04,34,57.3,1948.2,35.53,1208.02,24.0,CAR03,Delivered
13496,11780,2024-03-01,2024-03-02,24,48.48,1163.52,32.67,784.08,15.4,CAR01,Delivered
13497,11788,2024-03-01,2024-03-02,101,41.2,4161.2,25.54,2579.54,57.5,CAR03,Delivered
13498,11790,2024-03-01,2024-03-02,60,25.55,1533.0,16.68,1000.8,37.0,CAR02,Delivered
13499,11794,2024-03-01,2024-03-02,24,51.7,1240.8,33.05,793.2,15.4,CAR01,Delivered
13500,11802,2024-03-01,2024-03-03,52,40.7,2116.4,25.23,1311.96,33.0,CAR03,Delivered
13501,11803,2024-03-01,2024-03-03,27,41.89,1131.03,27.34,738.18,20.5,CAR02,Delivered
13502,11810,2024-03-01,2024-03-03,82,35.88,2942.16,24.18,1982.76,35.7,CAR01,Delivered
13503,11812,2024-03-01,2024-03-02,25,25.55,638.75,16.68,417.0,19.5,CAR02,Delivered
13504,11815,2024-03-01,2024-03-02,32,45.59,1458.88,29.14,932.48,23.0,CAR03,Delivered
13505,11816,2024-03-01,2024-03-02,36,27.74,998.64,17.73,638.28,19.6,CAR01,Delivered
13506,11817,2024-03-01,2024-03-04,44,34.78,1530.32,23.44,1031.36,29.0,CAR03,Delivered
13507,11825,2024-03-01,2024-03-04,99,37.44,3706.56,25.23,2497.77,56.5,CAR02,Delivered
13508,11826,2024-03-01,2024-03-03,83,54.43,4517.69,35.53,2948.99,48.5,CAR02,Delivered
13509,11827,2024-03-01,2024-03-02,74,28.43,2103.82,19.16,1417.84,32.9,CAR01,Delivered
13510,11828,2024-03-01,2024-03-02,32,44.43,1421.76,28.4,908.8,18.2,CAR01,Delivered
13511,11829,2024-03-01,2024-03-02,90,24.99,2249.1,16.31,1467.9,52.0,CAR02,Delivered
13512,11832,2024-03-01,2024-03-03,66,36.96,2439.36,24.12,1591.92,40.0,CAR03,Delivered
13513,11834,2024-03-01,2024-03-02,22,48.89,1075.58,31.25,687.5,14.7,CAR01,Delivered
13514,11834,2024-03-01,2024-03-02,22,48.89,1075.58,31.25,687.5,18.0,CAR03,Delivered
13515,11835,2024-03-01,2024-03-04,15,29.2,438.0,18.1,271.5,14.5,CAR03,Delivered
13516,11835,2024-03-01,2024-03-03,15,29.2,438.0,18.1,271.5,12.25,CAR01,Delivered
13517,11839,2024-03-01,2024-03-03,25,27.88,697.0,18.79,469.75,19.5,CAR02,Delivered
13518,11839,2024-03-01,2024-03-04,25,27.88,697.0,18.79,469.75,19.5,CAR02,Delivered
13519,11841,2024-03-01,2024-03-03,39,54.43,2122.77,35.53,1385.67,26.5,CAR02,Delivered
13520,11841,2024-03-01,2024-03-03,39,54.43,2122.77,35.53,1385.67,26.5,CAR03,Delivered
13521,11842,2024-03-01,2024-03-03,74,27.17,2010.58,17.73,1312.02,44.0,CAR02,Delivered
13522,11843,2024-03-01,2024-03-04,52,31.5,1638.0,19.53,1015.56,33.0,CAR02,Delivered
13523,11847,2024-03-01,2024-03-04,102,33.37,3403.74,21.33,2175.66,58.0,CAR02,Delivered
13524,11851,2024-03-01,2024-03-02,80,19.57,1565.6,12.77,1021.6,47.0,CAR02,Delivered
13525,11852,2024-03-01,2024-03-04,91,35.88,3265.08,24.18,2200.38,52.5,CAR03,Delivered
13526,11860,2024-03-01,2024-03-04,38,43.94,1669.72,28.09,1067.42,26.0,CAR03,Delivered
13527,11860,2024-03-01,2024-03-03,39,43.94,1713.66,28.09,1095.51,26.5,CAR02,Delivered
13528,11861,2024-03-01,2024-03-04,52,30.3,1575.6,18.79,977.08,33.0,CAR02,Delivered
13529,11872,2024-03-01,2024-03-04,89,42.47,3779.83,27.71,2466.19,51.5,CAR03,Delivered
13530,11879,2024-03-01,2024-03-03,95,42.4,4028.0,26.29,2497.55,54.5,CAR02,Delivered
13531,11880,2024-03-01,2024-03-03,27,37.9,1023.3,25.54,689.58,16.45,CAR01,Delivered
13532,11491,2024-03-02,2024-03-05,38,50.07,1902.66,32.67,1241.46,26.0,CAR02,Delivered
13533,11491,2024-03-02,2024-03-03,39,50.07,1952.73,32.67,1274.13,26.5,CAR02,Delivered
13534,11494,2024-03-02,2024-03-05,19,35.33,671.27,23.81,452.39,13.65,CAR01,Delivered
13535,11494,2024-03-02,2024-03-04,20,35.33,706.6,23.81,476.2,14.0,CAR01,Delivered
13536,11498,2024-03-02,2024-03-04,38,33.27,1264.26,21.27,808.26,26.0,CAR02,Delivered
13537,11504,2024-03-02,2024-03-04,26,43.0,1118.0,26.66,693.16,20.0,CAR02,Delivered
13538,11506,2024-03-02,2024-03-04,18,24.2,435.6,16.31,293.58,16.0,CAR02,Delivered
13539,11506,2024-03-02,2024-03-05,18,24.2,435.6,16.31,293.58,13.3,CAR01,Delivered
13540,11508,2024-03-02,2024-03-03,38,32.6,1238.8,20.21,767.98,20.3,CAR01,Delivered
13541,11509,2024-03-02,2024-03-03,18,39.01,702.18,26.29,473.22,13.3,CAR01,Delivered
13542,11509,2024-03-02,2024-03-04,18,39.01,702.18,26.29,473.22,13.3,CAR01,Delivered
13543,11510,2024-03-02,2024-03-04,48,26.68,1280.64,17.05,818.4,31.0,CAR02,Delivered
13544,11512,2024-03-02,2024-03-03,98,37.2,3645.6,23.06,2259.88,41.3,CAR01,Delivered
13545,11514,2024-03-02,2024-03-04,24,39.5,948.0,24.49,587.76,19.0,CAR02,Delivered
13546,11516,2024-03-02,2024-03-04,49,23.28,1140.72,14.88,729.12,31.5,CAR02,Delivered
13547,11516,2024-03-02,2024-03-05,50,23.28,1164.0,14.88,744.0,24.5,CAR01,Delivered
13548,11517,2024-03-02,2024-03-03,22,39.14,861.08,25.54,561.88,18.0,CAR02,Delivered
13549,11517,2024-03-02,2024-03-03,22,39.14,861.08,25.54,561.88,18.0,CAR02,Delivered
13550,11521,2024-03-02,2024-03-05,101,28.91,2919.91,18.48,1866.48,57.5,CAR03,Delivered
13551,11524,2024-03-02,2024-03-05,60,36.08,2164.8,23.06,1383.6,37.0,CAR03,Delivered
13552,11525,2024-03-02,2024-03-03,103,32.2,3316.6,20.58,2119.74,58.5,CAR02,Delivered
13553,11526,2024-03-02,2024-03-05,59,38.1,2247.9,24.86,1466.74,27.65,CAR01,Delivered
13554,11530,2024-03-02,2024-03-04,61,41.2,2513.2,25.54,1557.94,37.5,CAR02,Delivered
13555,11533,2024-03-02,2024-03-03,79,21.63,1708.77,13.83,1092.57,46.5,CAR03,Delivered
13556,11537,2024-03-02,2024-03-05,80,34.44,2755.2,22.01,1760.8,47.0,CAR03,Delivered
13557,11541,2024-03-02,2024-03-03,16,40.55,648.8,25.92,414.72,15.0,CAR03,Delivered
13558,11541,2024-03-02,2024-03-04,17,40.55,689.35,25.92,440.64,12.95,CAR01,Delivered
13559,11544,2024-03-02,2024-03-05,76,28.0,2128.0,17.36,1319.36,45.0,CAR03,Delivered
13560,11545,2024-03-02,2024-03-03,40,33.73,1349.2,22.01,880.4,27.0,CAR03,Delivered
13561,11545,2024-03-02,2024-03-03,41,33.73,1382.93,22.01,902.41,21.35,CAR01,Delivered
13562,11547,2024-03-02,2024-03-03,30,21.76,652.8,14.2,426.0,22.0,CAR02,Delivered
13563,11547,2024-03-02,2024-03-03,30,21.76,652.8,14.2,426.0,22.0,CAR02,Delivered
13564,11550,2024-03-02,2024-03-05,87,45.3,3941.1,28.09,2443.83,37.45,CAR01,Delivered
13565,11551,2024-03-02,2024-03-05,83,38.9,3228.7,24.86,2063.38,36.05,CAR01,Delivered
13566,11561,2024-03-02,2024-03-03,77,23.94,1843.38,15.62,1202.74,45.5,CAR02,Delivered
13567,11562,2024-03-02,2024-03-03,36,37.8,1360.8,23.44,843.84,25.0,CAR02,Delivered
13568,11563,2024-03-02,2024-03-05,54,24.6,1328.4,15.25,823.5,34.0,CAR02,Delivered
13569,11572,2024-03-02,2024-03-04,43,26.68,1147.24,17.05,733.15,28.5,CAR03,Delivered
13570,11574,2024-03-02,2024-03-05,32,32.2,1030.4,20.58,658.56,23.0,CAR02,Delivered
13571,11575,2024-03-02,2024-03-03,56,38.4,2150.4,23.81,1333.36,26.6,CAR01,Delivered
13572,11577,2024-03-02,2024-03-03,49,32.11,1573.39,20.96,1027.04,31.5,CAR03,Delivered
13573,11579,2024-03-02,2024-03-03,39,55.58,2167.62,35.53,1385.67,26.5,CAR03,Delivered
13574,11582,2024-03-02,2024-03-05,29,38.0,1102.0,25.61,742.69,21.5,CAR03,Delivered
13575,11582,2024-03-02,2024-03-04,30,38.0,1140.0,25.61,768.3,22.0,CAR02,Delivered
13576,11584,2024-03-02,2024-03-04,70,28.43,1990.1,19.16,1341.2,31.5,CAR01,Delivered
13577,11585,2024-03-02,2024-03-05,67,40.06,2684.02,25.61,1715.87,30.45,CAR01,Delivered
13578,11586,2024-03-02,2024-03-03,76,36.34,2761.84,24.49,1861.24,33.6,CAR01,Delivered
13579,11588,2024-03-02,2024-03-03,40,33.2,1328.0,20.58,823.2,27.0,CAR03,Delivered
13580,11589,2024-03-02,2024-03-03,35,34.44,1205.4,22.01,770.35,19.25,CAR01,Delivered
13581,11591,2024-03-02,2024-03-05,15,46.27,694.05,30.19,452.85,12.25,CAR01,Delivered
13582,11591,2024-03-02,2024-03-05,16,46.27,740.32,30.19,483.04,12.6,CAR01,Delivered
13583,11595,2024-03-02,2024-03-03,89,31.14,2771.46,19.9,1771.1,38.15,CAR01,Delivered
13584,11596,2024-03-02,2024-03-05,12,24.6,295.2,15.25,183.0,13.0,CAR02,Delivered
13585,11596,2024-03-02,2024-03-05,13,24.6,319.8,15.25,198.25,13.5,CAR02,Delivered
13586,11599,2024-03-02,2024-03-04,97,47.0,4559.0,29.14,2826.58,55.5,CAR02,Delivered
13587,11605,2024-03-02,2024-03-04,109,43.94,4789.46,28.09,3061.81,45.15,CAR01,Delivered
13588,11611,2024-03-02,2024-03-04,54,25.51,1377.54,16.31,880.74,34.0,CAR02,Delivered
13589,11611,2024-03-02,2024-03-03,55,25.51,1403.05,16.31,897.05,26.25,CAR01,Delivered
13590,11614,2024-03-02,2024-03-03,90,35.91,3231.9,23.44,2109.6,38.5,CAR01,Delivered
13591,11618,2024-03-02,2024-03-05,87,35.34,3074.58,23.06,2006.22,50.5,CAR02,Delivered
13592,11619,2024-03-02,2024-03-04,22,46.27,1017.94,30.19,664.18,18.0,CAR02,Delivered
13593,11619,2024-03-02,2024-03-03,22,46.27,1017.94,30.19,664.18,14.7,CAR01,Delivered
13594,11622,2024-03-02,2024-03-05,52,42.2,2194.4,26.97,1402.44,25.2,CAR01,Delivered
13595,11623,2024-03-02,2024-03-03,59,37.05,2185.95,24.18,1426.62,27.65,CAR01,Delivered
13596,11624,2024-03-02,2024-03-04,41,37.25,1527.25,23.81,976.21,21.35,CAR01,Delivered
13597,11626,2024-03-02,2024-03-03,91,15.2,1383.2,9.92,902.72,38.85,CAR01,Delivered
13598,11627,2024-03-02,2024-03-05,28,29.8,834.4,18.48,517.44,16.8,CAR01,Delivered
13599,11636,2024-03-02,2024-03-04,81,28.91,2341.71,18.48,1496.88,47.5,CAR03,Delivered
13600,11638,2024-03-02,2024-03-04,51,31.5,1606.5,19.53,996.03,32.5,CAR02,Delivered
13601,11641,2024-03-02,2024-03-05,23,39.23,902.29,25.61,589.03,18.5,CAR03,Delivered
13602,11641,2024-03-02,2024-03-03,24,39.23,941.52,25.61,614.64,19.0,CAR03,Delivered
13603,11655,2024-03-02,2024-03-04,92,46.83,4308.36,30.57,2812.44,39.2,CAR01,Delivered
13604,11659,2024-03-02,2024-03-05,47,40.1,1884.7,24.86,1168.42,23.45,CAR01,Delivered
13605,11661,2024-03-02,2024-03-04,36,44.8,1612.8,30.19,1086.84,19.6,CAR01,Delivered
13606,11666,2024-03-02,2024-03-04,44,37.2,1636.8,23.06,1014.64,29.0,CAR02,Delivered
13607,11667,2024-03-02,2024-03-05,26,49.04,1275.04,33.05,859.3,20.0,CAR03,Delivered
13608,11668,2024-03-02,2024-03-04,32,38.67,1237.44,25.23,807.36,18.2,CAR01,Delivered
13609,11671,2024-03-02,2024-03-04,58,49.04,2844.32,33.05,1916.9,36.0,CAR03,Delivered
13610,11673,2024-03-02,2024-03-05,73,49.04,3579.92,33.05,2412.65,43.5,CAR03,Delivered
13611,11676,2024-03-02,2024-03-04,60,28.0,1680.0,17.36,1041.6,37.0,CAR03,Delivered
13612,11677,2024-03-02,2024-03-05,80,28.91,2312.8,18.48,1478.4,35.0,CAR01,Delivered
13613,11683,2024-03-02,2024-03-03,49,51.7,2533.3,33.05,1619.45,31.5,CAR03,Delivered
13614,11685,2024-03-02,2024-03-03,22,43.94,966.68,28.09,617.98,18.0,CAR02,Delivered
13615,11685,2024-03-02,2024-03-03,22,43.94,966.68,28.09,617.98,18.0,CAR03,Delivered
13616,11687,2024-03-02,2024-03-04,52,42.2,2194.4,26.97,1402.44,33.0,CAR02,Delivered
