OrderLineID,OrderID,LineNumber,OrderDate,PromisedDate,CustomerID,ProductID,ProductName,Category,Brand,UnitsPerCase,WarehouseID,OrderedCases,CancelledCases,ListPricePerCaseGBP,DiscountRate,PromoCode,OrderStatus
22638,SO0011403,3,2024-04-24,2024-04-28,11403,SKU041,Home Care Variant 05,Home Care,BrightNest,6,WH03,98,0,39.5,0.08,,Closed
22639,SO0011404,1,2024-04-24,2024-04-28,11404,SKU004,Beverages Variant 04,Beverages,Vale,24,WH04,97,0,25.2,0,,Closed
22640,SO0011404,2,2024-04-24,2024-04-28,11404,SKU006,Beverages Variant 06,Beverages,Vale,12,WH04,88,0,29.8,0.08,,Closed
22641,SO0011405,1,2024-04-24,2024-04-28,11405,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH01,53,0,20.0,0.05,,Closed
22642,SO0011406,1,2024-04-24,2024-04-28,11406,SKU030,Personal Care Variant 06,Personal Care,Purely,12,WH02,93,0,37.8,0.05,,Closed
22643,SO0011406,2,2024-04-24,2024-04-28,11406,SKU009,Beverages Variant 09,Beverages,Vale,12,WH02,64,0,36.7,0.08,,Closed
22644,SO0011406,3,2024-04-24,2024-04-28,11406,SKU052,Packaged Foods Variant 04,Packaged Foods,PantryCo,24,WH02,57,0,41.2,0.03,,Closed
22645,SO0011407,1,2024-04-24,2024-04-28,11407,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH03,40,0,53.3,0.08,,Closed
22646,SO0011408,1,2024-04-24,2024-04-28,11408,SKU004,Beverages Variant 04,Beverages,Vale,24,WH04,38,0,25.2,0,,Closed
22647,SO0011408,2,2024-04-24,2024-04-28,11408,SKU007,Beverages Variant 07,Beverages,Vale,24,WH04,58,0,32.1,0,,Closed
22648,SO0011408,3,2024-04-24,2024-04-28,11408,SKU001,Beverages Variant 01,Beverages,Vale,24,WH04,72,0,18.3,0.03,,Closed
22649,SO0011409,1,2024-04-24,2024-04-28,11409,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH01,26,26,53.3,0.08,,Cancelled
22650,SO0011409,2,2024-04-24,2024-04-28,11409,SKU008,Beverages Variant 08,Beverages,Vale,6,WH01,53,0,34.4,0.05,,Closed
22651,SO0011409,3,2024-04-24,2024-04-28,11409,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH01,63,0,33.8,0.05,,Closed
22652,SO0011410,1,2024-04-24,2024-04-28,11410,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH02,72,0,36.1,0.05,,Closed
22653,SO0011411,1,2024-04-24,2024-04-28,11411,SKU015,Snacks Variant 03,Snacks,Crispa,12,WH03,85,0,26.9,0.08,,Closed
22654,SO0011411,2,2024-04-24,2024-04-28,11411,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,68,0,33.8,0.03,,Closed
22655,SO0011412,1,2024-04-24,2024-04-28,11412,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH04,53,0,31.5,0.03,,Closed
22656,SO0011413,1,2024-04-24,2024-04-28,11413,SKU014,Snacks Variant 02,Snacks,Crispa,6,WH01,39,0,24.6,0.03,,Closed
22657,SO0011413,2,2024-04-24,2024-04-28,11413,SKU007,Beverages Variant 07,Beverages,Vale,24,WH01,58,0,32.1,0.08,,Closed
22658,SO0011413,3,2024-04-24,2024-04-28,11413,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH01,37,0,30.3,0.08,,Closed
22659,SO0011414,1,2024-04-24,2024-04-28,11414,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH02,35,0,32.6,0.05,,Closed
22660,SO0011414,2,2024-04-24,2024-04-28,11414,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH02,73,0,53.3,0.05,,Closed
22661,SO0011415,1,2024-04-24,2024-04-28,11415,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH03,39,0,45.8,0,,Closed
22662,SO0011416,1,2024-04-24,2024-04-28,11416,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH04,67,0,47.0,0.05,,Closed
22663,SO0011416,2,2024-04-24,2024-04-28,11416,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH04,50,0,38.9,0,,Closed
22664,SO0011416,3,2024-04-24,2024-04-28,11416,SKU033,Personal Care Variant 09,Personal Care,Purely,12,WH04,29,0,44.7,0.05,,Closed
22665,SO0011417,1,2024-04-24,2024-04-28,11417,SKU014,Snacks Variant 02,Snacks,Crispa,6,WH01,67,0,24.6,0.03,,Closed
22666,SO0011417,2,2024-04-24,2024-04-28,11417,SKU020,Snacks Variant 08,Snacks,Crispa,6,WH01,107,0,38.4,0,,Closed
22667,SO0011418,1,2024-04-24,2024-04-28,11418,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH02,102,0,28.0,0.08,,Closed
22668,SO0011418,2,2024-04-24,2024-04-28,11418,SKU008,Beverages Variant 08,Beverages,Vale,6,WH02,102,0,34.4,0.05,,Closed
22669,SO0011418,3,2024-04-24,2024-04-28,11418,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH02,58,0,29.2,0.03,,Closed
22670,SO0011419,1,2024-04-24,2024-04-28,11419,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH03,50,0,20.0,0,,Closed
22671,SO0011419,2,2024-04-24,2024-04-28,11419,SKU033,Personal Care Variant 09,Personal Care,Purely,12,WH03,94,0,44.7,0.08,,Closed
22672,SO0011419,3,2024-04-24,2024-04-28,11419,SKU014,Snacks Variant 02,Snacks,Crispa,6,WH03,63,0,24.6,0.08,,Closed
22673,SO0011420,1,2024-04-24,2024-04-28,11420,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH04,78,0,36.1,0.03,,Closed
22674,SO0011420,2,2024-04-24,2024-04-28,11420,SKU006,Beverages Variant 06,Beverages,Vale,12,WH04,107,0,29.8,0.03,,Closed
22675,SO0011421,1,2024-04-24,2024-04-28,11421,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH01,60,0,51.0,0.03,,Closed
22676,SO0011422,1,2024-04-24,2024-04-28,11422,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH02,109,0,30.3,0,,Closed
22677,SO0011423,1,2024-04-24,2024-04-28,11423,SKU001,Beverages Variant 01,Beverages,Vale,24,WH03,109,0,18.3,0.08,,Closed
22678,SO0011423,2,2024-04-24,2024-04-28,11423,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH03,46,0,41.8,0,,Closed
22679,SO0011424,1,2024-04-24,2024-04-28,11424,SKU043,Home Care Variant 07,Home Care,BrightNest,24,WH04,42,0,44.1,0,,Closed
22680,SO0011424,2,2024-04-24,2024-04-28,11424,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH04,109,0,40.7,0,,Closed
22681,SO0011424,3,2024-04-24,2024-04-28,11424,SKU005,Beverages Variant 05,Beverages,Vale,6,WH04,83,0,27.5,0.05,,Closed
22682,SO0011425,1,2024-04-24,2024-04-28,11425,SKU014,Snacks Variant 02,Snacks,Crispa,6,WH01,29,0,24.6,0.03,,Closed
22683,SO0011426,1,2024-04-24,2024-04-28,11426,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH02,106,0,57.3,0.03,,Closed
22684,SO0011427,1,2024-04-24,2024-04-28,11427,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH03,49,0,51.0,0.08,,Closed
22685,SO0011427,2,2024-04-24,2024-04-28,11427,SKU039,Home Care Variant 03,Home Care,BrightNest,12,WH03,72,0,34.9,0.08,,Closed
22686,SO0011428,1,2024-04-24,2024-04-28,11428,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH04,103,0,34.3,0.08,,Closed
22687,SO0011429,1,2024-04-24,2024-04-28,11429,SKU040,Home Care Variant 04,Home Care,BrightNest,24,WH01,46,0,37.2,0.03,,Closed
22688,SO0011429,2,2024-04-24,2024-04-28,11429,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH01,35,0,40.7,0,,Closed
22689,SO0011429,3,2024-04-24,2024-04-28,11429,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH01,72,0,28.0,0.08,,Closed
22690,SO0011430,1,2024-04-24,2024-04-28,11430,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH02,78,0,34.3,0.08,,Closed
22691,SO0011431,1,2024-04-24,2024-04-28,11431,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH03,80,0,30.3,0.08,,Closed
22692,SO0011431,2,2024-04-24,2024-04-28,11431,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH03,50,0,31.5,0.08,,Closed
22693,SO0011431,3,2024-04-24,2024-04-28,11431,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH03,41,0,46.4,0.03,,Closed
22694,SO0011432,1,2024-04-24,2024-04-28,11432,SKU031,Personal Care Variant 07,Personal Care,Purely,24,WH04,88,0,40.1,0.05,,Closed
22695,SO0011432,2,2024-04-24,2024-04-28,11432,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH04,41,0,45.8,0,,Closed
22696,SO0011433,1,2024-04-24,2024-04-28,11433,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH01,81,0,32.0,0,,Closed
22697,SO0011433,2,2024-04-24,2024-04-28,11433,SKU007,Beverages Variant 07,Beverages,Vale,24,WH01,27,0,32.1,0.05,,Closed
22698,SO0011433,3,2024-04-24,2024-04-28,11433,SKU003,Beverages Variant 03,Beverages,Vale,12,WH01,43,0,22.9,0.03,,Closed
22699,SO0011434,1,2024-04-24,2024-04-28,11434,SKU025,Personal Care Variant 01,Personal Care,Purely,24,WH02,27,0,26.3,0.05,,Closed
22700,SO0011434,2,2024-04-24,2024-04-28,11434,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH02,61,0,28.0,0.05,,Closed
22701,SO0011435,1,2024-04-24,2024-04-28,11435,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH03,43,0,47.0,0.08,,Closed
22702,SO0011436,1,2024-04-24,2024-04-28,11436,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH04,28,0,57.3,0.08,,Closed
22703,SO0011437,1,2024-04-24,2024-04-28,11437,SKU012,Beverages Variant 12,Beverages,Vale,12,WH01,65,0,16.0,0.03,,Closed
22704,SO0011437,2,2024-04-24,2024-04-28,11437,SKU010,Beverages Variant 10,Beverages,Vale,24,WH01,43,0,39.0,0,,Closed
22705,SO0011437,3,2024-04-24,2024-04-28,11437,SKU039,Home Care Variant 03,Home Care,BrightNest,12,WH01,105,0,34.9,0,,Closed
22706,SO0011438,1,2024-04-24,2024-04-28,11438,SKU023,Snacks Variant 11,Snacks,Crispa,6,WH02,48,0,45.3,0,,Closed
22707,SO0011438,2,2024-04-24,2024-04-28,11438,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH02,110,0,41.8,0.03,,Closed
22708,SO0011439,1,2024-04-24,2024-04-28,11439,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH03,25,0,49.3,0.05,,Closed
22709,SO0011439,2,2024-04-24,2024-04-28,11439,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH03,36,0,31.5,0.08,,Closed
22710,SO0011440,1,2024-04-24,2024-04-28,11440,SKU027,Personal Care Variant 03,Personal Care,Purely,12,WH04,54,0,30.9,0.03,,Closed
22711,SO0011440,2,2024-04-24,2024-04-28,11440,SKU058,Packaged Foods Variant 10,Packaged Foods,PantryCo,24,WH04,88,0,55.0,0.05,,Closed
22712,SO0011440,3,2024-04-24,2024-04-28,11440,SKU009,Beverages Variant 09,Beverages,Vale,12,WH04,85,0,36.7,0.08,,Closed
22713,SO0011441,1,2024-04-24,2024-04-28,11441,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH01,88,0,34.3,0,,Closed
22714,SO0011442,1,2024-04-24,2024-04-28,11442,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH02,80,0,31.5,0.08,,Closed
22715,SO0011443,1,2024-04-24,2024-04-28,11443,SKU028,Personal Care Variant 04,Personal Care,Purely,24,WH03,103,103,33.2,0.08,,Cancelled
22716,SO0011444,1,2024-04-24,2024-04-28,11444,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH04,79,0,48.7,0,,Closed
22717,SO0011444,2,2024-04-24,2024-04-28,11444,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH04,39,0,29.2,0.08,,Closed
22718,SO0011444,3,2024-04-24,2024-04-28,11444,SKU008,Beverages Variant 08,Beverages,Vale,6,WH04,30,0,34.4,0.05,,Closed
22719,SO0011445,1,2024-04-24,2024-04-28,11445,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH01,103,0,42.4,0.08,,Closed
22720,SO0011445,2,2024-04-24,2024-04-28,11445,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH01,110,0,41.8,0.08,,Closed
22721,SO0011445,3,2024-04-24,2024-04-28,11445,SKU039,Home Care Variant 03,Home Care,BrightNest,12,WH01,37,0,34.9,0,,Closed
22722,SO0011446,1,2024-04-24,2024-04-28,11446,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH02,107,107,30.3,0.03,,Cancelled
22723,SO0011446,2,2024-04-24,2024-04-28,11446,SKU001,Beverages Variant 01,Beverages,Vale,24,WH02,57,0,18.3,0.05,,Closed
22724,SO0011446,3,2024-04-24,2024-04-28,11446,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH02,40,0,52.7,0.08,,Closed
22725,SO0011447,1,2024-04-24,2024-04-28,11447,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH03,78,0,29.2,0,,Closed
22726,SO0011447,2,2024-04-24,2024-04-28,11447,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH03,107,0,48.1,0.05,,Closed
22727,SO0011447,3,2024-04-24,2024-04-28,11447,SKU030,Personal Care Variant 06,Personal Care,Purely,12,WH03,36,0,37.8,0.05,,Closed
22728,SO0011448,1,2024-04-24,2024-04-28,11448,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH04,39,0,29.2,0.03,,Closed
22729,SO0011449,1,2024-04-24,2024-04-28,11449,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH01,47,0,49.3,0.05,,Closed
22730,SO0011449,2,2024-04-24,2024-04-28,11449,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH01,108,0,29.2,0.05,,Closed
22731,SO0011450,1,2024-04-24,2024-04-28,11450,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH02,101,0,24.0,0.03,,Closed
22732,SO0011451,1,2024-04-24,2024-04-28,11451,SKU020,Snacks Variant 08,Snacks,Crispa,6,WH03,39,0,38.4,0.03,,Closed
22733,SO0011452,1,2024-04-24,2024-04-28,11452,SKU009,Beverages Variant 09,Beverages,Vale,12,WH04,99,0,36.7,0,,Closed
22734,SO0011452,2,2024-04-24,2024-04-28,11452,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH04,75,0,53.3,0,,Closed
22735,SO0011453,1,2024-04-24,2024-04-28,11453,SKU027,Personal Care Variant 03,Personal Care,Purely,12,WH01,65,65,30.9,0.05,,Cancelled
22736,SO0011454,1,2024-04-24,2024-04-28,11454,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH02,99,0,38.9,0.08,,Closed
22737,SO0011454,2,2024-04-24,2024-04-28,11454,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH02,88,0,42.4,0.03,,Closed
22738,SO0011455,1,2024-04-24,2024-04-28,11455,SKU011,Beverages Variant 11,Beverages,Vale,6,WH03,80,0,41.3,0.08,,Closed
22739,SO0011455,2,2024-04-24,2024-04-28,11455,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH03,108,0,41.8,0.03,,Closed
22740,SO0011456,1,2024-04-24,2024-04-28,11456,SKU041,Home Care Variant 05,Home Care,BrightNest,6,WH04,61,0,39.5,0.03,,Closed
22741,SO0011457,1,2024-04-24,2024-04-28,11457,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH01,81,0,47.0,0.08,,Closed
22742,SO0011457,2,2024-04-24,2024-04-28,11457,SKU005,Beverages Variant 05,Beverages,Vale,6,WH01,104,0,27.5,0,,Closed
22743,SO0011458,1,2024-04-24,2024-04-28,11458,SKU003,Beverages Variant 03,Beverages,Vale,12,WH02,98,0,22.9,0.05,,Closed
22744,SO0011458,2,2024-04-24,2024-04-28,11458,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH02,80,0,49.3,0.08,,Closed
22745,SO0011459,1,2024-04-24,2024-04-28,11459,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH03,58,0,46.4,0.05,,Closed
22746,SO0011459,2,2024-04-24,2024-04-28,11459,SKU006,Beverages Variant 06,Beverages,Vale,12,WH03,74,0,29.8,0.05,,Closed
22747,SO0011459,3,2024-04-24,2024-04-28,11459,SKU012,Beverages Variant 12,Beverages,Vale,12,WH03,52,0,16.0,0,,Closed
22748,SO0011460,1,2024-04-24,2024-04-28,11460,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH04,61,0,32.6,0.05,,Closed
22749,SO0011460,2,2024-04-24,2024-04-28,11460,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH04,26,0,40.7,0.08,,Closed
22750,SO0011461,1,2024-04-24,2024-04-28,11461,SKU012,Beverages Variant 12,Beverages,Vale,12,WH01,68,0,16.0,0.08,,Closed
22751,SO0011461,2,2024-04-24,2024-04-28,11461,SKU040,Home Care Variant 04,Home Care,BrightNest,24,WH01,87,0,37.2,0,,Closed
22752,SO0011462,1,2024-04-24,2024-04-28,11462,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH02,66,0,52.7,0,,Closed
22753,SO0011462,2,2024-04-24,2024-04-28,11462,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH02,76,0,53.3,0.03,,Closed
22754,SO0011462,3,2024-04-24,2024-04-28,11462,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH02,51,0,45.8,0.05,,Closed
22755,SO0011463,1,2024-04-24,2024-04-28,11463,SKU023,Snacks Variant 11,Snacks,Crispa,6,WH03,82,0,45.3,0,,Closed
22756,SO0011463,2,2024-04-24,2024-04-28,11463,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH03,68,0,42.4,0.05,,Closed
22757,SO0011464,1,2024-04-24,2024-04-28,11464,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH04,93,0,30.3,0.05,,Closed
22758,SO0011464,2,2024-04-24,2024-04-28,11464,SKU031,Personal Care Variant 07,Personal Care,Purely,24,WH04,30,0,40.1,0.03,,Closed
22759,SO0011464,3,2024-04-24,2024-04-28,11464,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH04,78,0,48.7,0.03,,ClosedShort
22760,SO0011465,1,2024-04-24,2024-04-28,11465,SKU026,Personal Care Variant 02,Personal Care,Purely,6,WH01,101,0,28.6,0.05,,Closed
22761,SO0011465,2,2024-04-24,2024-04-28,11465,SKU033,Personal Care Variant 09,Personal Care,Purely,12,WH01,109,0,44.7,0.08,,Closed
22762,SO0011466,1,2024-04-24,2024-04-28,11466,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH02,104,0,29.2,0.08,,Closed
22763,SO0011466,2,2024-04-24,2024-04-28,11466,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH02,66,0,36.6,0.05,,Closed
22764,SO0011467,1,2024-04-24,2024-04-28,11467,SKU058,Packaged Foods Variant 10,Packaged Foods,PantryCo,24,WH03,26,26,55.0,0.03,,Cancelled
22765,SO0011467,2,2024-04-24,2024-04-28,11467,SKU011,Beverages Variant 11,Beverages,Vale,6,WH03,94,0,41.3,0.03,,Closed
22766,SO0011467,3,2024-04-24,2024-04-28,11467,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,54,0,33.8,0.05,,Closed
22767,SO0011468,1,2024-04-24,2024-04-28,11468,SKU007,Beverages Variant 07,Beverages,Vale,24,WH04,107,0,32.1,0.05,,Closed
22768,SO0011468,2,2024-04-24,2024-04-28,11468,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH04,84,0,32.0,0.08,,Closed
22769,SO0011469,1,2024-04-24,2024-04-28,11469,SKU023,Snacks Variant 11,Snacks,Crispa,6,WH01,101,0,45.3,0.08,,Closed
22770,SO0011469,2,2024-04-24,2024-04-28,11469,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH01,28,0,52.7,0,,Closed
22771,SO0011469,3,2024-04-24,2024-04-28,11469,SKU052,Packaged Foods Variant 04,Packaged Foods,PantryCo,24,WH01,33,0,41.2,0.05,,Closed
22772,SO0011470,1,2024-04-24,2024-04-28,11470,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH02,44,0,42.4,0.03,,Closed
22773,SO0011470,2,2024-04-24,2024-04-28,11470,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH02,81,0,53.3,0.08,,Closed
22774,SO0011471,1,2024-04-24,2024-04-28,11471,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,61,0,33.8,0.03,,Closed
22775,SO0011471,2,2024-04-24,2024-04-28,11471,SKU007,Beverages Variant 07,Beverages,Vale,24,WH03,74,0,32.1,0.03,,Closed
22776,SO0011472,1,2024-04-24,2024-04-28,11472,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH04,86,0,53.3,0,,Closed
22777,SO0011473,1,2024-04-24,2024-04-28,11473,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH01,72,0,57.3,0.03,,Closed
22778,SO0011473,2,2024-04-24,2024-04-28,11473,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH01,80,0,41.8,0,,Closed
22779,SO0011474,1,2024-04-24,2024-04-28,11474,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH02,49,0,41.8,0.05,,Closed
22780,SO0011475,1,2024-04-24,2024-04-28,11475,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH03,40,0,40.7,0.05,,Closed
22781,SO0011475,2,2024-04-24,2024-04-28,11475,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH03,35,0,42.4,0.03,,Closed
22782,SO0011476,1,2024-04-24,2024-04-28,11476,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH04,45,0,46.4,0.03,,Closed
22783,SO0011476,2,2024-04-24,2024-04-28,11476,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH04,72,0,43.0,0,,Closed
22784,SO0011477,1,2024-04-24,2024-04-28,11477,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH01,26,0,20.0,0.03,,Closed
22785,SO0011477,2,2024-04-24,2024-04-28,11477,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH01,60,0,36.1,0.03,,Closed
22786,SO0011477,3,2024-04-24,2024-04-28,11477,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH01,100,0,24.0,0.08,,Closed
22787,SO0011478,1,2024-04-24,2024-04-28,11478,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH02,95,0,46.4,0.05,,Closed
22788,SO0011478,2,2024-04-24,2024-04-28,11478,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH02,41,0,32.6,0.08,,Closed
22789,SO0011479,1,2024-04-24,2024-04-28,11479,SKU039,Home Care Variant 03,Home Care,BrightNest,12,WH03,94,0,34.9,0.03,,Closed
22790,SO0011479,2,2024-04-24,2024-04-28,11479,SKU012,Beverages Variant 12,Beverages,Vale,12,WH03,38,0,16.0,0,,Closed
22791,SO0011479,3,2024-04-24,2024-04-28,11479,SKU009,Beverages Variant 09,Beverages,Vale,12,WH03,68,0,36.7,0.08,,Closed
22792,SO0011480,1,2024-04-24,2024-04-28,11480,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH04,35,0,53.3,0.03,,Closed
22793,SO0011480,2,2024-04-24,2024-04-28,11480,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH04,84,0,33.8,0,,Closed
22794,SO0011480,3,2024-04-24,2024-04-28,11480,SKU052,Packaged Foods Variant 04,Packaged Foods,PantryCo,24,WH04,42,0,41.2,0.08,,Closed
22795,SO0011481,1,2024-04-24,2024-04-28,11481,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH01,98,0,48.7,0,,Closed
22796,SO0011482,1,2024-04-24,2024-04-28,11482,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH02,66,0,33.8,0.03,,Closed
22797,SO0011482,2,2024-04-24,2024-04-28,11482,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH02,39,0,51.0,0,,Closed
22798,SO0011482,3,2024-04-24,2024-04-28,11482,SKU029,Personal Care Variant 05,Personal Care,Purely,6,WH02,39,0,35.5,0.08,,Closed
22799,SO0011483,1,2024-04-24,2024-04-28,11483,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH03,41,0,20.0,0.08,,Closed
22800,SO0011484,1,2024-04-24,2024-04-28,11484,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH04,97,0,48.1,0.05,,Closed
22801,SO0011484,2,2024-04-24,2024-04-28,11484,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH04,41,0,49.3,0.05,,Closed
22802,SO0011484,3,2024-04-24,2024-04-28,11484,SKU030,Personal Care Variant 06,Personal Care,Purely,12,WH04,44,0,37.8,0.08,,Closed
22803,SO0011485,1,2024-04-24,2024-04-28,11485,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH01,69,0,36.6,0.08,,Closed
22804,SO0011485,2,2024-04-24,2024-04-28,11485,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH01,100,0,49.3,0,,Closed
22805,SO0011486,1,2024-04-24,2024-04-28,11486,SKU009,Beverages Variant 09,Beverages,Vale,12,WH02,62,0,36.7,0.03,,Closed
22806,SO0011486,2,2024-04-24,2024-04-28,11486,SKU010,Beverages Variant 10,Beverages,Vale,24,WH02,61,0,39.0,0,,Closed
22807,SO0011486,3,2024-04-24,2024-04-28,11486,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH02,32,0,48.1,0.05,,Closed
22808,SO0011487,1,2024-04-24,2024-04-28,11487,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH03,96,0,36.1,0.08,,Closed
22809,SO0011487,2,2024-04-24,2024-04-28,11487,SKU013,Snacks Variant 01,Snacks,Crispa,24,WH03,44,0,22.3,0.08,,Closed
22810,SO0011488,1,2024-04-24,2024-04-28,11488,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH04,29,0,51.0,0.08,,Closed
22811,SO0011488,2,2024-04-24,2024-04-28,11488,SKU023,Snacks Variant 11,Snacks,Crispa,6,WH04,53,0,45.3,0.03,,Closed
22812,SO0011488,3,2024-04-24,2024-04-28,11488,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH04,35,0,57.3,0.08,,Closed
22813,SO0011489,1,2024-04-24,2024-04-28,11489,SKU010,Beverages Variant 10,Beverages,Vale,24,WH01,42,0,39.0,0.05,,Closed
22814,SO0011489,2,2024-04-24,2024-04-28,11489,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH01,61,0,29.2,0.08,,Closed
22815,SO0011490,1,2024-04-24,2024-04-28,11490,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH02,87,0,29.2,0,,Closed
22816,SO0011490,2,2024-04-24,2024-04-28,11490,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH02,66,0,31.5,0,,Closed
22817,SO0011491,1,2024-04-24,2024-04-28,11491,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH03,74,0,36.1,0,,Closed
