POReceiptID,PONumber,SupplierID,SupplierName,MaterialID,MaterialName,MaterialUOM,PlantID,PODate,PromisedReceiptDate,ActualReceiptDate,OrderedQty,ReceivedQty,RejectedQty,ContractUnitPriceGBP,ActualUnitPriceGBP,InvoiceAmountGBP
4119,PO0004119,SUP002,Fictional Supplier 02,MAT014,Packaging 14,PCS,PL01,2024-06-11,2024-06-18,2024-06-20,6515,6515,21,1.83,1.83,11922.45
4120,PO0004120,SUP002,Fictional Supplier 02,MAT017,Packaging 17,PCS,PL03,2024-06-12,2024-06-19,2024-06-20,2072,2072,11,2.19,2.19,4537.68
4121,PO0004121,SUP022,Fictional Supplier 22,MAT003,Ingredient 03,KG,PL02,2024-06-04,2024-06-18,2024-06-20,7553,7553,115,0.51,0.52,3927.56
4122,PO0004122,SUP001,Fictional Supplier 01,MAT015,Packaging 15,PCS,PL04,2024-05-30,2024-06-19,2024-06-20,658,658,15,1.95,1.91,1256.78
4123,PO0004123,SUP007,Fictional Supplier 07,MAT007,Ingredient 07,KG,PL02,2024-06-10,2024-06-18,2024-06-20,1061,1061,5,0.99,0.97,1029.17
4124,PO0004124,SUP003,Fictional Supplier 03,MAT004,Ingredient 04,KG,PL01,2024-06-10,2024-06-17,2024-06-20,1648,1648,12,0.63,0.63,1038.24
4125,PO0004125,SUP021,Fictional Supplier 21,MAT009,Ingredient 09,KG,PL04,2024-06-05,2024-06-22,2024-06-20,6944,6944,100,1.23,1.26,8749.44
4126,PO0004126,SUP020,Fictional Supplier 20,MAT007,Ingredient 07,KG,PL03,2024-05-31,2024-06-21,2024-06-20,6344,6344,7,0.99,1.0,6344.0
4127,PO0004127,SUP013,Fictional Supplier 13,MAT016,Packaging 16,PCS,PL03,2024-05-30,2024-06-22,2024-06-20,5519,5519,71,2.07,2.11,11645.09
4128,PO0004128,SUP013,Fictional Supplier 13,MAT001,Ingredient 01,KG,PL01,2024-06-08,2024-06-19,2024-06-20,3977,3977,72,0.27,0.27,1073.79
4129,PO0004129,SUP017,Fictional Supplier 17,MAT017,Packaging 17,PCS,PL04,2024-06-06,2024-06-22,2024-06-21,7549,7549,99,2.19,2.13,16079.37
4130,PO0004130,SUP014,Fictional Supplier 14,MAT007,Ingredient 07,KG,PL01,2024-06-11,2024-06-22,2024-06-21,4425,4425,102,0.99,1.02,4513.5
4131,PO0004131,SUP015,Fictional Supplier 15,MAT010,Ingredient 10,KG,PL04,2024-06-07,2024-06-20,2024-06-21,2564,2564,62,1.35,1.34,3435.76
4132,PO0004132,SUP008,Fictional Supplier 08,MAT017,Packaging 17,PCS,PL02,2024-06-07,2024-06-19,2024-06-21,3653,3653,21,2.19,2.19,8000.07
4133,PO0004133,SUP002,Fictional Supplier 02,MAT014,Packaging 14,PCS,PL04,2024-06-06,2024-06-23,2024-06-21,7074,7074,117,1.83,1.86,13157.64
4134,PO0004134,SUP020,Fictional Supplier 20,MAT013,Packaging 13,PCS,PL03,2024-06-01,2024-06-23,2024-06-21,2065,2065,32,1.71,1.74,3593.1
4135,PO0004135,SUP007,Fictional Supplier 07,MAT018,Packaging 18,PCS,PL03,2024-06-09,2024-06-21,2024-06-21,672,672,16,2.31,2.32,1559.04
4136,PO0004136,SUP005,Fictional Supplier 05,MAT009,Ingredient 09,KG,PL03,2024-06-10,2024-06-20,2024-06-21,6994,6994,30,1.23,1.28,8952.32
4137,PO0004137,SUP019,Fictional Supplier 19,MAT015,Packaging 15,PCS,PL03,2024-06-05,2024-06-22,2024-06-21,1786,1786,44,1.95,2.02,3607.72
4138,PO0004138,SUP010,Fictional Supplier 10,MAT019,Packaging 19,PCS,PL03,2024-06-12,2024-06-22,2024-06-21,2410,2410,37,2.43,2.39,5759.9
4139,PO0004139,SUP003,Fictional Supplier 03,MAT016,Packaging 16,PCS,PL03,2024-06-07,2024-06-23,2024-06-21,3188,3188,9,2.07,2.14,6822.32
4140,PO0004140,SUP001,Fictional Supplier 01,MAT001,Ingredient 01,KG,PL03,2024-06-08,2024-06-19,2024-06-21,6578,6578,81,0.27,0.27,1776.06
4141,PO0004141,SUP005,Fictional Supplier 05,MAT001,Ingredient 01,KG,PL01,2024-06-14,2024-06-21,2024-06-21,649,649,1,0.27,0.27,175.23
4142,PO0004142,SUP005,Fictional Supplier 05,MAT005,Ingredient 05,KG,PL01,2024-06-02,2024-06-23,2024-06-21,4940,4940,73,0.75,0.74,3655.6
4143,PO0004143,SUP018,Fictional Supplier 18,MAT005,Ingredient 05,KG,PL04,2024-06-10,2024-06-19,2024-06-21,1152,1152,26,0.75,0.75,864.0
4144,PO0004144,SUP024,Fictional Supplier 24,MAT007,Ingredient 07,KG,PL01,2024-06-07,2024-06-18,2024-06-21,939,939,11,0.99,0.99,929.61
4145,PO0004145,SUP022,Fictional Supplier 22,MAT007,Ingredient 07,KG,PL04,2024-06-04,2024-06-23,2024-06-21,4722,4722,60,0.99,0.98,4627.56
4146,PO0004146,SUP023,Fictional Supplier 23,MAT019,Packaging 19,PCS,PL03,2024-06-12,2024-06-23,2024-06-21,4416,4416,68,2.43,2.49,10995.84
4147,PO0004147,SUP017,Fictional Supplier 17,MAT018,Packaging 18,PCS,PL04,2024-05-29,2024-06-19,2024-06-21,7478,7478,0,2.31,2.27,16975.06
4148,PO0004148,SUP015,Fictional Supplier 15,MAT016,Packaging 16,PCS,PL04,2024-06-11,2024-06-21,2024-06-21,1782,1782,8,2.07,2.1,3742.2
4149,PO0004149,SUP002,Fictional Supplier 02,MAT003,Ingredient 03,KG,PL04,2024-06-06,2024-06-19,2024-06-21,5219,5219,10,0.51,0.5,2609.5
4150,PO0004150,SUP018,Fictional Supplier 18,MAT009,Ingredient 09,KG,PL03,2024-05-29,2024-06-19,2024-06-21,2847,2847,23,1.23,1.23,3501.81
4151,PO0004151,SUP008,Fictional Supplier 08,MAT018,Packaging 18,PCS,PL03,2024-06-09,2024-06-19,2024-06-21,5871,5871,16,2.31,2.32,13620.72
4152,PO0004152,SUP011,Fictional Supplier 11,MAT008,Ingredient 08,KG,PL04,2024-06-05,2024-06-22,2024-06-21,6593,6593,40,1.11,1.1,7252.3
4153,PO0004153,SUP014,Fictional Supplier 14,MAT008,Ingredient 08,KG,PL02,2024-06-15,2024-06-24,2024-06-22,5780,5780,103,1.11,1.13,6531.4
4154,PO0004154,SUP018,Fictional Supplier 18,MAT009,Ingredient 09,KG,PL02,2024-06-04,2024-06-21,2024-06-22,6380,6380,130,1.23,1.23,7847.4
4155,PO0004155,SUP002,Fictional Supplier 02,MAT003,Ingredient 03,KG,PL03,2024-05-31,2024-06-20,2024-06-22,7612,7612,175,0.51,0.53,4034.36
4156,PO0004156,SUP013,Fictional Supplier 13,MAT010,Ingredient 10,KG,PL02,2024-06-11,2024-06-19,2024-06-22,7392,7392,139,1.35,1.37,10127.04
4157,PO0004157,SUP011,Fictional Supplier 11,MAT005,Ingredient 05,KG,PL03,2024-06-03,2024-06-22,2024-06-22,7710,7710,70,0.75,0.76,5859.6
4158,PO0004158,SUP008,Fictional Supplier 08,MAT006,Ingredient 06,KG,PL04,2024-06-13,2024-06-21,2024-06-22,6640,6640,16,0.87,0.86,5710.4
4159,PO0004159,SUP014,Fictional Supplier 14,MAT003,Ingredient 03,KG,PL01,2024-06-08,2024-06-22,2024-06-22,2976,2976,63,0.51,0.53,1577.28
4160,PO0004160,SUP023,Fictional Supplier 23,MAT003,Ingredient 03,KG,PL02,2024-06-05,2024-06-23,2024-06-22,6885,6885,14,0.51,0.49,3373.65
4161,PO0004161,SUP024,Fictional Supplier 24,MAT010,Ingredient 10,KG,PL04,2024-06-15,2024-06-22,2024-06-22,2329,2329,23,1.35,1.38,3214.02
4162,PO0004162,SUP007,Fictional Supplier 07,MAT010,Ingredient 10,KG,PL02,2024-06-11,2024-06-21,2024-06-22,5761,5761,124,1.35,1.33,7662.13
4163,PO0004163,SUP002,Fictional Supplier 02,MAT004,Ingredient 04,KG,PL03,2024-06-01,2024-06-24,2024-06-22,1245,1245,30,0.63,0.63,784.35
4164,PO0004164,SUP021,Fictional Supplier 21,MAT002,Ingredient 02,KG,PL02,2024-06-03,2024-06-21,2024-06-22,6894,6894,90,0.39,0.39,2688.66
4165,PO0004165,SUP023,Fictional Supplier 23,MAT007,Ingredient 07,KG,PL01,2024-06-05,2024-06-24,2024-06-22,1615,1615,12,0.99,0.98,1582.7
4166,PO0004166,SUP003,Fictional Supplier 03,MAT007,Ingredient 07,KG,PL03,2024-06-10,2024-06-21,2024-06-22,3971,3971,93,0.99,0.99,3931.29
4167,PO0004167,SUP015,Fictional Supplier 15,MAT017,Packaging 17,PCS,PL03,2024-06-14,2024-06-22,2024-06-22,3600,3600,39,2.19,2.15,7740.0
4168,PO0004168,SUP021,Fictional Supplier 21,MAT010,Ingredient 10,KG,PL01,2024-06-08,2024-06-24,2024-06-22,6359,6359,96,1.35,1.39,8839.01
4169,PO0004169,SUP020,Fictional Supplier 20,MAT006,Ingredient 06,KG,PL01,2024-06-14,2024-06-23,2024-06-22,3119,3119,6,0.87,0.85,2651.15
4170,PO0004170,SUP019,Fictional Supplier 19,MAT008,Ingredient 08,KG,PL01,2024-06-12,2024-06-19,2024-06-22,5614,5614,47,1.11,1.11,6231.54
4171,PO0004171,SUP024,Fictional Supplier 24,MAT020,Packaging 20,PCS,PL02,2024-06-11,2024-06-19,2024-06-22,3443,3443,79,2.55,2.59,8917.37
4172,PO0004172,SUP014,Fictional Supplier 14,MAT013,Packaging 13,PCS,PL03,2024-06-04,2024-06-20,2024-06-22,7846,7846,73,1.71,1.68,13181.28
4173,PO0004173,SUP007,Fictional Supplier 07,MAT004,Ingredient 04,KG,PL01,2024-06-05,2024-06-19,2024-06-22,7707,7707,60,0.63,0.65,5009.55
4174,PO0004174,SUP009,Fictional Supplier 09,MAT002,Ingredient 02,KG,PL03,2024-06-12,2024-06-23,2024-06-22,3777,3777,58,0.39,0.4,1510.8
4175,PO0004175,SUP020,Fictional Supplier 20,MAT004,Ingredient 04,KG,PL03,2024-06-10,2024-06-24,2024-06-22,2370,2370,22,0.63,0.63,1493.1
4176,PO0004176,SUP022,Fictional Supplier 22,MAT017,Packaging 17,PCS,PL02,2024-06-07,2024-06-19,2024-06-22,4546,4546,61,2.19,2.15,9773.9
4177,PO0004177,SUP018,Fictional Supplier 18,MAT001,Ingredient 01,KG,PL04,2024-06-15,2024-06-24,2024-06-23,5968,5968,29,0.27,0.27,1611.36
4178,PO0004178,SUP023,Fictional Supplier 23,MAT008,Ingredient 08,KG,PL04,2024-06-09,2024-06-20,2024-06-23,783,783,10,1.11,1.08,845.64
4179,PO0004179,SUP017,Fictional Supplier 17,MAT017,Packaging 17,PCS,PL01,2024-06-07,2024-06-22,2024-06-23,4849,4849,16,2.19,2.14,10376.86
4180,PO0004180,SUP012,Fictional Supplier 12,MAT009,Ingredient 09,KG,PL01,2024-06-13,2024-06-20,2024-06-23,4270,4270,32,1.23,1.25,5337.5
4181,PO0004181,SUP002,Fictional Supplier 02,MAT006,Ingredient 06,KG,PL04,2024-06-04,2024-06-22,2024-06-23,958,958,15,0.87,0.88,843.04
4182,PO0004182,SUP008,Fictional Supplier 08,MAT012,Packaging 12,PCS,PL02,2024-06-15,2024-06-25,2024-06-23,4165,4165,40,1.59,1.64,6830.6
4183,PO0004183,SUP011,Fictional Supplier 11,MAT010,Ingredient 10,KG,PL04,2024-06-11,2024-06-23,2024-06-23,5804,5804,112,1.35,1.36,7893.44
4184,PO0004184,SUP015,Fictional Supplier 15,MAT009,Ingredient 09,KG,PL02,2024-06-05,2024-06-25,2024-06-23,7681,7681,62,1.23,1.21,9294.01
4185,PO0004185,SUP009,Fictional Supplier 09,MAT017,Packaging 17,PCS,PL04,2024-06-02,2024-06-23,2024-06-23,7646,7646,75,2.19,2.24,17127.04
4186,PO0004186,SUP010,Fictional Supplier 10,MAT004,Ingredient 04,KG,PL01,2024-06-10,2024-06-23,2024-06-23,4036,4036,37,0.63,0.64,2583.04
4187,PO0004187,SUP019,Fictional Supplier 19,MAT019,Packaging 19,PCS,PL04,2024-06-10,2024-06-25,2024-06-23,928,928,14,2.43,2.5,2320.0
4188,PO0004188,SUP017,Fictional Supplier 17,MAT009,Ingredient 09,KG,PL04,2024-06-06,2024-06-21,2024-06-23,1475,1475,2,1.23,1.26,1858.5
4189,PO0004189,SUP005,Fictional Supplier 05,MAT010,Ingredient 10,KG,PL04,2024-06-11,2024-06-20,2024-06-23,1136,1136,20,1.35,1.31,1488.16
4190,PO0004190,SUP017,Fictional Supplier 17,MAT015,Packaging 15,PCS,PL02,2024-06-09,2024-06-22,2024-06-23,6054,6054,58,1.95,1.9,11502.6
4191,PO0004191,SUP018,Fictional Supplier 18,MAT017,Packaging 17,PCS,PL02,2024-06-14,2024-06-25,2024-06-23,7824,7824,68,2.19,2.21,17291.04
4192,PO0004192,SUP014,Fictional Supplier 14,MAT006,Ingredient 06,KG,PL01,2024-06-05,2024-06-24,2024-06-23,2863,2863,55,0.87,0.87,2490.81
4193,PO0004193,SUP021,Fictional Supplier 21,MAT006,Ingredient 06,KG,PL04,2024-06-16,2024-06-24,2024-06-23,5959,5959,22,0.87,0.89,5303.51
4194,PO0004194,SUP014,Fictional Supplier 14,MAT017,Packaging 17,PCS,PL04,2024-06-06,2024-06-24,2024-06-23,4096,4096,38,2.19,2.24,9175.04
4195,PO0004195,SUP013,Fictional Supplier 13,MAT007,Ingredient 07,KG,PL04,2024-06-16,2024-06-24,2024-06-23,1710,1710,2,0.99,1.01,1727.1
4196,PO0004196,SUP018,Fictional Supplier 18,MAT003,Ingredient 03,KG,PL03,2024-06-15,2024-06-22,2024-06-23,6988,6988,134,0.51,0.53,3703.64
4197,PO0004197,SUP022,Fictional Supplier 22,MAT004,Ingredient 04,KG,PL02,2024-06-10,2024-06-20,2024-06-23,704,704,15,0.63,0.65,457.6
4198,PO0004198,SUP001,Fictional Supplier 01,MAT014,Packaging 14,PCS,PL04,2024-06-05,2024-06-24,2024-06-23,3688,3688,62,1.83,1.89,6970.32
4199,PO0004199,SUP013,Fictional Supplier 13,MAT009,Ingredient 09,KG,PL01,2024-06-11,2024-06-22,2024-06-23,3838,3838,18,1.23,1.25,4797.5
4200,PO0004200,SUP001,Fictional Supplier 01,MAT008,Ingredient 08,KG,PL01,2024-06-10,2024-06-25,2024-06-23,5561,5561,124,1.11,1.15,6395.15
4201,PO0004201,SUP024,Fictional Supplier 24,MAT009,Ingredient 09,KG,PL04,2024-06-10,2024-06-24,2024-06-24,2945,2945,55,1.23,1.21,3563.45
4202,PO0004202,SUP009,Fictional Supplier 09,MAT001,Ingredient 01,KG,PL04,2024-06-05,2024-06-25,2024-06-24,7721,7721,82,0.27,0.26,2007.46
4203,PO0004203,SUP005,Fictional Supplier 05,MAT016,Packaging 16,PCS,PL02,2024-06-08,2024-06-26,2024-06-24,5929,5929,116,2.07,2.04,12095.16
4204,PO0004204,SUP012,Fictional Supplier 12,MAT010,Ingredient 10,KG,PL01,2024-06-11,2024-06-24,2024-06-24,5004,5004,105,1.35,1.35,6755.4
4205,PO0004205,SUP019,Fictional Supplier 19,MAT005,Ingredient 05,KG,PL02,2024-06-04,2024-06-25,2024-06-24,5316,5316,103,0.75,0.76,4040.16
4206,PO0004206,SUP019,Fictional Supplier 19,MAT015,Packaging 15,PCS,PL03,2024-06-10,2024-06-25,2024-06-24,1963,1963,11,1.95,1.98,3886.74
4207,PO0004207,SUP012,Fictional Supplier 12,MAT012,Packaging 12,PCS,PL02,2024-06-03,2024-06-23,2024-06-24,7757,7757,73,1.59,1.65,12799.05
4208,PO0004208,SUP024,Fictional Supplier 24,MAT017,Packaging 17,PCS,PL04,2024-06-05,2024-06-23,2024-06-24,7442,7442,158,2.19,2.19,16297.98
4209,PO0004209,SUP014,Fictional Supplier 14,MAT012,Packaging 12,PCS,PL03,2024-06-10,2024-06-23,2024-06-24,4038,4038,94,1.59,1.59,6420.42
4210,PO0004210,SUP014,Fictional Supplier 14,MAT020,Packaging 20,PCS,PL01,2024-06-09,2024-06-22,2024-06-24,7460,7460,22,2.55,2.63,19619.8
4211,PO0004211,SUP005,Fictional Supplier 05,MAT004,Ingredient 04,KG,PL02,2024-06-11,2024-06-24,2024-06-24,4896,4896,22,0.63,0.63,3084.48
4212,PO0004212,SUP017,Fictional Supplier 17,MAT006,Ingredient 06,KG,PL01,2024-06-11,2024-06-26,2024-06-24,5132,5132,35,0.87,0.85,4362.2
4213,PO0004213,SUP013,Fictional Supplier 13,MAT013,Packaging 13,PCS,PL03,2024-06-09,2024-06-23,2024-06-24,2982,2982,50,1.71,1.66,4950.12
4214,PO0004214,SUP018,Fictional Supplier 18,MAT002,Ingredient 02,KG,PL04,2024-06-07,2024-06-21,2024-06-24,3497,3497,51,0.39,0.4,1398.8
4215,PO0004215,SUP014,Fictional Supplier 14,MAT001,Ingredient 01,KG,PL03,2024-06-12,2024-06-24,2024-06-24,5710,5710,58,0.27,0.28,1598.8
4216,PO0004216,SUP016,Fictional Supplier 16,MAT012,Packaging 12,PCS,PL01,2024-06-08,2024-06-26,2024-06-24,3094,3094,34,1.59,1.58,4888.52
4217,PO0004217,SUP024,Fictional Supplier 24,MAT007,Ingredient 07,KG,PL04,2024-06-16,2024-06-25,2024-06-24,3853,3853,70,0.99,1.03,3968.59
4218,PO0004218,SUP010,Fictional Supplier 10,MAT002,Ingredient 02,KG,PL04,2024-06-06,2024-06-25,2024-06-24,5021,5021,6,0.39,0.41,2058.61
4219,PO0004219,SUP020,Fictional Supplier 20,MAT009,Ingredient 09,KG,PL01,2024-06-14,2024-06-25,2024-06-24,1084,1084,12,1.23,1.2,1300.8
4220,PO0004220,SUP018,Fictional Supplier 18,MAT003,Ingredient 03,KG,PL02,2024-06-02,2024-06-23,2024-06-24,1215,1215,29,0.51,0.51,619.65
4221,PO0004221,SUP024,Fictional Supplier 24,MAT015,Packaging 15,PCS,PL01,2024-06-10,2024-06-22,2024-06-24,1643,1643,20,1.95,1.91,3138.13
4222,PO0004222,SUP002,Fictional Supplier 02,MAT008,Ingredient 08,KG,PL03,2024-06-09,2024-06-23,2024-06-24,6721,6721,70,1.11,1.15,7729.15
4223,PO0004223,SUP022,Fictional Supplier 22,MAT012,Packaging 12,PCS,PL04,2024-06-08,2024-06-26,2024-06-24,2884,2884,15,1.59,1.54,4441.36
4224,PO0004224,SUP014,Fictional Supplier 14,MAT001,Ingredient 01,KG,PL04,2024-06-14,2024-06-24,2024-06-24,3739,3739,74,0.27,0.28,1046.92
4225,PO0004225,SUP014,Fictional Supplier 14,MAT010,Ingredient 10,KG,PL03,2024-06-10,2024-06-27,2024-06-25,2116,2116,22,1.35,1.31,2771.96
4226,PO0004226,SUP011,Fictional Supplier 11,MAT015,Packaging 15,PCS,PL04,2024-06-13,2024-06-22,2024-06-25,6505,6505,27,1.95,1.91,12424.55
4227,PO0004227,SUP017,Fictional Supplier 17,MAT002,Ingredient 02,KG,PL03,2024-06-09,2024-06-23,2024-06-25,7370,7370,149,0.39,0.39,2874.3
4228,PO0004228,SUP008,Fictional Supplier 08,MAT014,Packaging 14,PCS,PL04,2024-06-07,2024-06-26,2024-06-25,1533,1533,26,1.83,1.82,2790.06
4229,PO0004229,SUP011,Fictional Supplier 11,MAT019,Packaging 19,PCS,PL02,2024-06-17,2024-06-25,2024-06-25,7367,7367,116,2.43,2.41,17754.47
4230,PO0004230,SUP020,Fictional Supplier 20,MAT016,Packaging 16,PCS,PL04,2024-06-08,2024-06-23,2024-06-25,882,882,7,2.07,2.09,1843.38
4231,PO0004231,SUP008,Fictional Supplier 08,MAT018,Packaging 18,PCS,PL02,2024-06-12,2024-06-22,2024-06-25,4052,4052,93,2.31,2.25,9117.0
4232,PO0004232,SUP014,Fictional Supplier 14,MAT016,Packaging 16,PCS,PL04,2024-06-09,2024-06-27,2024-06-25,7823,7823,124,2.07,2.11,16506.53
4233,PO0004233,SUP006,Fictional Supplier 06,MAT007,Ingredient 07,KG,PL03,2024-06-11,2024-06-24,2024-06-25,1139,1139,19,0.99,0.97,1104.83
4234,PO0004234,SUP023,Fictional Supplier 23,MAT002,Ingredient 02,KG,PL02,2024-06-08,2024-06-25,2024-06-25,5566,5566,24,0.39,0.4,2226.4
4235,PO0004235,SUP004,Fictional Supplier 04,MAT020,Packaging 20,PCS,PL01,2024-06-07,2024-06-23,2024-06-25,622,622,12,2.55,2.51,1561.22
4236,PO0004236,SUP005,Fictional Supplier 05,MAT016,Packaging 16,PCS,PL02,2024-06-07,2024-06-27,2024-06-25,6478,6478,149,2.07,2.13,13798.14
4237,PO0004237,SUP011,Fictional Supplier 11,MAT019,Packaging 19,PCS,PL03,2024-06-02,2024-06-23,2024-06-25,856,856,1,2.43,2.4,2054.4
4238,PO0004238,SUP009,Fictional Supplier 09,MAT008,Ingredient 08,KG,PL03,2024-06-02,2024-06-23,2024-06-25,4333,4333,56,1.11,1.11,4809.63
4239,PO0004239,SUP011,Fictional Supplier 11,MAT005,Ingredient 05,KG,PL04,2024-06-16,2024-06-27,2024-06-25,4565,4565,78,0.75,0.74,3378.1
4240,PO0004240,SUP020,Fictional Supplier 20,MAT001,Ingredient 01,KG,PL02,2024-06-15,2024-06-26,2024-06-25,5116,5116,67,0.27,0.27,1381.32
4241,PO0004241,SUP006,Fictional Supplier 06,MAT019,Packaging 19,PCS,PL02,2024-06-05,2024-06-22,2024-06-25,2109,2109,25,2.43,2.5,5272.5
4242,PO0004242,SUP004,Fictional Supplier 04,MAT014,Packaging 14,PCS,PL01,2024-06-17,2024-06-26,2024-06-25,976,976,11,1.83,1.85,1805.6
4243,PO0004243,SUP022,Fictional Supplier 22,MAT003,Ingredient 03,KG,PL02,2024-06-06,2024-06-22,2024-06-25,2401,2401,14,0.51,0.52,1248.52
4244,PO0004244,SUP011,Fictional Supplier 11,MAT018,Packaging 18,PCS,PL04,2024-06-16,2024-06-27,2024-06-25,2622,2622,2,2.31,2.33,6109.26
4245,PO0004245,SUP006,Fictional Supplier 06,MAT001,Ingredient 01,KG,PL03,2024-06-07,2024-06-23,2024-06-25,807,807,20,0.27,0.27,217.89
4246,PO0004246,SUP021,Fictional Supplier 21,MAT013,Packaging 13,PCS,PL02,2024-06-15,2024-06-22,2024-06-25,6911,6911,116,1.71,1.66,11472.26
4247,PO0004247,SUP009,Fictional Supplier 09,MAT011,Packaging 11,PCS,PL02,2024-06-13,2024-06-27,2024-06-25,1372,1372,29,1.47,1.47,2016.84
4248,PO0004248,SUP021,Fictional Supplier 21,MAT017,Packaging 17,PCS,PL01,2024-06-04,2024-06-23,2024-06-25,5773,5773,38,2.19,2.23,12873.79
4249,PO0004249,SUP021,Fictional Supplier 21,MAT010,Ingredient 10,KG,PL03,2024-06-03,2024-06-24,2024-06-26,6222,6222,121,1.35,1.33,8275.26
4250,PO0004250,SUP013,Fictional Supplier 13,MAT008,Ingredient 08,KG,PL01,2024-06-12,2024-06-23,2024-06-26,1071,1071,15,1.11,1.11,1188.81
4251,PO0004251,SUP011,Fictional Supplier 11,MAT007,Ingredient 07,KG,PL03,2024-06-16,2024-06-27,2024-06-26,3154,3154,25,0.99,1.01,3185.54
4252,PO0004252,SUP002,Fictional Supplier 02,MAT013,Packaging 13,PCS,PL04,2024-06-13,2024-06-27,2024-06-26,1789,1789,2,1.71,1.69,3023.41
4253,PO0004253,SUP008,Fictional Supplier 08,MAT007,Ingredient 07,KG,PL02,2024-06-15,2024-06-23,2024-06-26,3773,3773,8,0.99,1.0,3773.0
4254,PO0004254,SUP007,Fictional Supplier 07,MAT007,Ingredient 07,KG,PL01,2024-06-19,2024-06-27,2024-06-26,5086,5086,56,0.99,1.02,5187.72
4255,PO0004255,SUP019,Fictional Supplier 19,MAT015,Packaging 15,PCS,PL03,2024-06-06,2024-06-26,2024-06-26,1087,1087,16,1.95,2.01,2184.87
4256,PO0004256,SUP006,Fictional Supplier 06,MAT008,Ingredient 08,KG,PL02,2024-06-03,2024-06-24,2024-06-26,5142,5142,18,1.11,1.09,5604.78
4257,PO0004257,SUP001,Fictional Supplier 01,MAT002,Ingredient 02,KG,PL01,2024-06-14,2024-06-27,2024-06-26,7344,7344,97,0.39,0.39,2864.16
4258,PO0004258,SUP021,Fictional Supplier 21,MAT010,Ingredient 10,KG,PL01,2024-06-11,2024-06-25,2024-06-26,3786,3786,75,1.35,1.36,5148.96
4259,PO0004259,SUP003,Fictional Supplier 03,MAT002,Ingredient 02,KG,PL01,2024-06-05,2024-06-24,2024-06-26,1798,1798,0,0.39,0.38,683.24
4260,PO0004260,SUP013,Fictional Supplier 13,MAT018,Packaging 18,PCS,PL02,2024-06-15,2024-06-27,2024-06-26,2658,2658,11,2.31,2.35,6246.3
4261,PO0004261,SUP011,Fictional Supplier 11,MAT003,Ingredient 03,KG,PL01,2024-06-09,2024-06-24,2024-06-26,5458,5458,101,0.51,0.5,2729.0
4262,PO0004262,SUP011,Fictional Supplier 11,MAT012,Packaging 12,PCS,PL01,2024-06-05,2024-06-23,2024-06-26,1377,1377,32,1.59,1.62,2230.74
4263,PO0004263,SUP012,Fictional Supplier 12,MAT015,Packaging 15,PCS,PL01,2024-06-13,2024-06-25,2024-06-26,6602,6602,26,1.95,2.02,13336.04
4264,PO0004264,SUP021,Fictional Supplier 21,MAT018,Packaging 18,PCS,PL03,2024-06-07,2024-06-27,2024-06-26,2237,2237,29,2.31,2.26,5055.62
4265,PO0004265,SUP009,Fictional Supplier 09,MAT011,Packaging 11,PCS,PL04,2024-06-19,2024-06-28,2024-06-26,6136,6136,73,1.47,1.52,9326.72
4266,PO0004266,SUP007,Fictional Supplier 07,MAT006,Ingredient 06,KG,PL01,2024-06-09,2024-06-24,2024-06-26,968,968,10,0.87,0.88,851.84
4267,PO0004267,SUP015,Fictional Supplier 15,MAT020,Packaging 20,PCS,PL01,2024-06-15,2024-06-28,2024-06-26,7929,7929,8,2.55,2.48,19663.92
4268,PO0004268,SUP001,Fictional Supplier 01,MAT018,Packaging 18,PCS,PL02,2024-06-19,2024-06-28,2024-06-26,3222,3222,27,2.31,2.37,7636.14
4269,PO0004269,SUP024,Fictional Supplier 24,MAT020,Packaging 20,PCS,PL01,2024-06-13,2024-06-26,2024-06-26,6371,6371,41,2.55,2.65,16883.15
4270,PO0004270,SUP019,Fictional Supplier 19,MAT015,Packaging 15,PCS,PL03,2024-06-07,2024-06-25,2024-06-26,1971,1971,5,1.95,1.98,3902.58
4271,PO0004271,SUP006,Fictional Supplier 06,MAT007,Ingredient 07,KG,PL02,2024-06-10,2024-06-27,2024-06-26,7211,7211,3,0.99,0.98,7066.78
4272,PO0004272,SUP019,Fictional Supplier 19,MAT020,Packaging 20,PCS,PL03,2024-06-13,2024-06-24,2024-06-26,6163,6163,31,2.55,2.63,16208.69
4273,PO0004273,SUP022,Fictional Supplier 22,MAT002,Ingredient 02,KG,PL03,2024-06-13,2024-06-24,2024-06-27,4625,4625,77,0.39,0.38,1757.5
4274,PO0004274,SUP018,Fictional Supplier 18,MAT016,Packaging 16,PCS,PL03,2024-06-18,2024-06-25,2024-06-27,7403,7403,70,2.07,2.11,15620.33
4275,PO0004275,SUP005,Fictional Supplier 05,MAT016,Packaging 16,PCS,PL04,2024-06-09,2024-06-25,2024-06-27,949,949,8,2.07,2.1,1992.9
4276,PO0004276,SUP011,Fictional Supplier 11,MAT012,Packaging 12,PCS,PL03,2024-06-07,2024-06-25,2024-06-27,5663,5663,131,1.59,1.62,9174.06
4277,PO0004277,SUP019,Fictional Supplier 19,MAT020,Packaging 20,PCS,PL01,2024-06-18,2024-06-28,2024-06-27,5208,5208,107,2.55,2.6,13540.8
